"census_tract","femaleP","childP","Ov70P","IncomeBl10KP","Income50K200KP","IncomeOv200KP","InLaborP","ByCarP","ByCabMotorBicycleP","CommuteOv20minP","NHwhiteP","blackP","AmIndP","asianP","hisP","minDisHosp","FQHCdrivetime","FQHCcount","Hospdrivetime","Hospcount","Rxdrivetime","Rxcount","MHdrivetime","MHcount","noHSP","disbP","SDOH","unempP","povP","pciE","NoIntPct","essnWrkP","vacantP","mobileP"
17031802605,51.6028809490185,20.2796215223838,16.9750035305748,1.34854771784232,63.9004149377593,7.95297372060857,66.0681322369525,57.2914918610505,0,41.1814062762208,73.111142493998,4.34966812597091,0,16.0994209857365,5.38059596102245,4.18,8.42,37,7.68,24,3.29,437,9.12,33,7.35,11,2,3.3,3.4,46667,8.39,29.93,4.74,0
17031491400,55.7210776545166,29.2551505546751,7.06814580031696,16.5610859728507,21.7194570135747,0,58.1857451403888,23.8012958963283,0,29.4168466522678,2.56735340729002,96.2916006339144,0,0,1.0459587955626,0.66,1.89,166,2.34,41,0,448,10.01,70,18.36,14.5,4,36.9,34.7,13253,33.07,51.14,27.1,2.19
17031220300,47.6582827406765,20.9453599306158,3.51257588898526,2.47046186895811,58.4317937701396,12.2448979591837,84.343163538874,47.1313672922252,3.80697050938338,52.171581769437,60.6678230702515,2.73200346921075,0.216825672159584,1.73460537727667,31.8300086730269,2.03,3.47,198,5.04,62,0.99,708,4.09,100,8.99,4.8,2,4.5,10.7,49273,8.3,21.99,7.86,0
17031051100,42.7440633245383,24.868073878628,2.83641160949868,2.06022187004754,49.9207606973059,25.6735340729002,86.9308600337268,40.4721753794266,1.60202360876897,58.0101180438449,78.1002638522427,0,0,2.96833773087071,16.4248021108179,2.06,4.67,194,4.67,57,1.58,667,4.67,96,5.97,5,6,0.5,3.3,72782,1.89,21.82,15.5,0
17031802003,45.5060155697098,29.6886058032555,11.2880396319887,1.53172866520788,62.472647702407,9.08096280087527,66.4788732394366,49.4835680751174,0.234741784037559,38.8262910798122,61.5357395612173,0.920028308563341,0,15.7820240622788,21.0544939844303,1.31,5.81,92,4.08,36,2.22,547,6.64,59,5.66,7.2,2,5.1,3.2,44627,5.43,26.49,8.61,0
17197882801,56.6926214312199,24.842417500927,14.9796069707082,13.745704467354,44.3298969072165,1.28865979381443,59.5945308816596,52.5223950966525,0.235737859500236,29.7029702970297,49.0915832406377,18.7986651835373,0.741564701520208,4.11568409343715,25.8435298479792,1.28,2.08,7,2.08,4,0,122,2.08,13,20.91,18.6,1,3,13.8,26954,19.64,62.37,6.53,0
17031390500,50.8704061895551,22.9529335912315,4.31979368149581,14.4772117962466,30.5630026809651,15.2815013404826,66.71875,27.5,4.609375,38.75,23.9845261121857,64.6679561573179,0,7.73694390715667,5.60928433268859,1.02,1.19,218,3.62,56,1.19,606,5.52,93,3.15,13.8,6,5.2,19.9,77963,12.27,30.38,15.3,0
17097861610,48.6102897693672,25.9314015375517,6.5050266114725,2.25261464199517,67.4175382139984,16.9750603378922,74.6978851963746,61.7069486404834,0,46.487915407855,68.6575990538143,9.34358367829687,0,10.9994086339444,6.91898285038439,7.88,13.25,10,13.56,9,4.62,121,7.34,17,4.85,6.2,2,9.9,5.8,54278,7.1,27.51,6.26,2.24
55059000500,46.7227548424966,20.1917432987674,18.9199765212287,8.52296235002069,45.800579230451,2.60653702937526,55.0281954887218,47.4389097744361,0.305451127819549,25.5874060150376,83.8387791038936,4.57836039913911,0,0,9.3328115828605,4.28,5.45,6,8.88,6,0,54,7.39,19,13.4,18.2,1,5,11.7,33506,24.08,49.91,3.89,0
17031243400,50.7657825924542,14.6059021292492,6.27568173328353,3.86100386100386,56.9111969111969,9.57528957528958,77.711612079966,25.8613356018715,5.0191407911527,46.1505742237346,52.5214792678371,10.1232723197609,0.635039223010833,2.98841987299216,30.668658946582,1.79,2.46,201,4.08,61,2.46,699,4.04,103,10.64,4.4,6,3,14.5,54709,12.49,23.57,10.02,0
17197883210,54.858454475899,15.6465187452181,18.8217291507269,4.6420141620771,49.0165224232887,10.7789142407553,57.2679509632224,53.0647985989492,0.569176882661997,28.984238178634,82.5172149961744,5.0114766641163,0,3.63427697016067,8.83703136954858,2.1,2.28,7,5.21,4,0,100,5.21,12,3.1,16.3,2,0.8,5,53238,18.41,37.63,4.57,0
17031828000,55.3355335533553,25.1925192519252,10.6894022735607,13.9188495120698,37.5963020030817,1.38674884437596,61.5556548949486,43.138131426017,2.14573088958426,32.7894501564595,52.2185551888522,33.039970663733,0,0.33003300330033,14.3381004767143,3.25,4.16,82,4.7,25,0,233,7.56,35,11.06,11.9,2,11.4,18.6,24762,17.11,49.96,10.22,0
17043842605,52.311320754717,26.8396226415094,8.65566037735849,1.41712877387554,63.9556377079482,14.9722735674677,69.4895249336087,49.4836234877545,0,37.6512245500148,89.2688679245283,2.14622641509434,0.165094339622642,4.62264150943396,2.42924528301887,1.14,3.96,25,4.14,19,4.14,292,3.96,39,2.52,7.5,2,2,3,53075,4.6,28.24,4.05,0
17031828602,53.1021516607479,28.8489659494464,12.1997075412576,7.25593667546174,64.8416886543536,8.37730870712401,62.3823608496908,43.0760957246572,0.860446356547459,32.9658510352245,37.1840401086275,47.7334447461876,0,1.83831209525799,4.42866095675789,3.99,5.8,64,5.8,22,5.8,246,5.8,32,3.71,8.7,3,5.4,4,32534,3.06,37.07,3.82,0
17031823705,47.6489028213166,25.3082549634274,9.61337513061651,8.42044134727062,45.2961672473868,2.03252032520325,60.7459572248305,42.3056859676578,0.156494522691706,32.3943661971831,71.6614420062696,9.48798328108673,0,1.02403343782654,17.5130616509927,5.19,9.68,161,9.77,46,4.06,519,7.18,87,10.78,11.6,1,9.6,11.9,27040,15.62,46.47,4.82,0
17031251900,50.8836826962598,37.8956021372791,4.91163173037402,27.1156138259833,15.07747318236,0.774731823599523,56.2571756601607,19.316877152698,0,32.9219288174512,1.993423756679,94.7595561035758,0,0,4.33621043978627,1.12,0,196,2.95,62,0,738,1.9,109,17.33,13,4,20.2,48.5,12244,32.23,62.13,21.15,0
17031530600,55.7971014492754,25.7055682684973,8.69565217391304,15.587044534413,24.1902834008097,0,64.8399612027158,30.8438409311348,0.339476236663434,38.7002909796314,0,100,0,0,0.72463768115942,2.07,4.17,147,4.17,39,3.76,417,11.33,62,6.01,14.1,4,19,28.8,18234,17.44,53.65,23.33,1.61
17097862000,49.0091463414634,32.9268292682927,5.35442073170732,5.03067484662577,47.3006134969325,0.368098159509202,71.3377483443709,57.5099337748344,1.32450331125828,39.682119205298,13.9481707317073,14.2911585365854,0,2.13414634146341,70.2743902439024,1.31,3.19,12,5.81,10,3.48,110,4.78,20,35.51,9.2,5,8.7,17.6,17869,12.19,67.11,11.87,0
17031491000,49.8424038663585,35.5747005673461,8.55221685227989,24.1293532338308,25.4560530679934,1.49253731343284,59.9762470308789,20.2790973871734,0,27.2268408551069,0.672410170203824,98.718218113049,0.168102542550956,0.273166631645304,0,0.73,0,179,3.4,42,2.13,473,8.69,76,23.92,19.1,4,33.2,48.6,10058,50.25,57.78,35.65,3.07
17031770202,53.6635706914345,21.8782249742002,12.280701754386,3.1206975676916,48.1413492427719,4.31390546122074,59.2228234136744,48.8440727988195,0.393507132316773,24.0039350713232,85.8823529411765,1.32094943240454,0.330237358101135,3.17853457172343,8.97832817337461,1.83,11.7,51,0,35,0,516,4.86,56,7.8,16.9,2,6.7,4.2,37527,13.48,32.05,5.07,0.8
17197883303,50.5608524957936,29.2204150308469,7.99214806505889,0,79.6264855687606,7.13073005093379,69.2558983666062,61.4156079854809,0.29038112522686,43.8475499092559,94.5036455412227,0.252383623107123,0,1.00953449242849,4.01009534492428,10.34,21.3,4,21.91,2,8.36,45,21.91,5,1.57,8.2,3,1.4,0.7,40609,1.18,42.88,0.94,0
17043842709,48.9124524197934,24.5513866231648,10.8482871125612,3.97404703974047,76.4801297648013,3.64963503649635,70.7540760869565,56.1820652173913,0.713315217391304,38.7907608695652,64.2740619902121,13.3224578575313,0,6.79717237629146,14.6003262642741,3.24,15.72,43,9.36,23,2.85,328,4.9,49,2.54,7,2,4.4,4.2,34168,5.61,43.05,2.9,0
17097864306,52.0373514431239,30.5602716468591,8.82852292020373,4.09937888198758,49.3167701863354,32.6708074534162,62.0465619924201,45.3708716838116,0.866269626421224,37.1954520844613,91.723259762309,0.976230899830221,0.127334465195246,1.91001697792869,3.01358234295416,1.58,18.91,17,0,13,5.09,244,13.44,18,1.18,6.9,2,4.7,4.5,83318,3.91,16.05,4.29,0.36
17031827802,50.1548859476204,27.7105040833568,7.68797521824838,2.87569573283859,64.8423005565863,0,66.7881881152023,49.3620123951877,0.765585125774699,34.7429821363471,12.5880033793298,83.1033511686849,0,0.337932976626302,3.97071247535905,4.79,4.21,106,7.89,26,2.45,301,0,37,5.71,12.1,3,10.5,10.8,24428,5.16,51.17,13.34,0
17031807900,54.5064377682403,20.553171196948,14.9737720553171,2.51524390243902,56.4786585365854,19.4359756097561,60.0401606425703,50.6310958118187,0.286861732644865,33.6775674125072,51.8836432999523,0,0.429184549356223,43.3237958989032,3.45731998092513,4.34,5.15,164,7.57,53,0,646,5.15,89,8.59,9.7,2,4.5,6.5,48348,12.94,32.35,8.31,0
17031020500,47.6126202125865,21.882908722794,10.0894212923908,12.7980535279805,30.4622871046229,0,61.9380831212892,30.8312128922816,3.68956743002544,34.6904156064461,18.4241606208875,15.7246499072043,0,28.5135819132782,27.3494179180024,2.15,2.74,176,5.13,48,0,564,3.77,85,28.35,8.3,5,13.6,26.3,18634,17.34,65.63,12.82,1.18
17031841800,55.8960434445306,34.2125678820791,7.13731574864236,14.8984198645598,32.9571106094808,1.12866817155756,55.4891304347826,30.5434782608696,0,29.8913043478261,0,96.6640806826998,0,0,2.36617532971296,1.26,0,202,4.21,51,3.11,539,4.21,84,10.13,13.8,4,23.9,26.4,17241,28.92,55.47,25.4,0
17031816900,48.3624454148472,27.54730713246,5.76783114992722,3.43769183548189,56.0466543891958,1.47329650092081,70.6044587451161,57.5499885083889,0.620547000689497,41.1859342679844,4.38500727802038,69.3777292576419,0.96433770014556,1.91048034934498,25.0727802037846,1.87,6.34,135,5.31,52,3.52,688,4.19,90,19.82,8.5,3,9.3,9.6,24452,19.42,57.47,7.11,0.8
17031811900,50.4334523202448,34.2512323644399,9.89291177970423,1.97851893725269,37.5353306953081,35.3872244205766,57.3816760746852,33.0438558402084,1.78028658271819,32.0234476769431,79.8402175760666,9.26398096209417,0,4.86146523882373,5.25242223355431,1.88,7.06,176,7.19,56,0,689,5.5,97,2.34,8.7,2,1.9,5.2,69220,3.67,25.93,4.39,0.56
17031100400,50.2450179679843,26.3639333551127,8.68997059784384,8.23817292006525,62.9690048939641,8.72756933115824,70.5857019810508,57.6658053402239,0.947459086993971,46.6838931955211,81.639986932375,0,0,1.96014374387455,13.3943155831428,0.34,10.65,157,0,55,0,709,8.87,101,8.4,9,2,5.2,5.3,39677,11.35,33.05,1.73,0
17031806400,49.2548435171386,27.7943368107303,5.58867362146051,3.76914016489988,51.2367491166078,10.4829210836278,71.4150943396226,61.0377358490566,0.707547169811321,44.1037735849057,70.0074515648286,0.521609538002981,0.3725782414307,2.68256333830104,25.7078986587183,1.45,8.85,109,4.61,50,0,660,4.61,81,7.99,9,2,5.3,18.6,37834,7.45,38.74,5.38,0
17031804404,52.0740740740741,35.1666666666667,4.09259259259259,4.75260416666667,67.7734375,2.47395833333333,73.4016725114648,63.1507957917454,0.215807930941462,47.96331265174,27.5740740740741,2,0,9.64814814814815,60.3518518518519,5.76,5.21,20,12.79,8,0,190,6.44,14,31.31,6.3,5,6.9,7.2,25182,7.8,67.33,5.54,0.62
17031292200,53.091163115613,33.6011177086972,7.19524973803702,32.3144104803493,18.9956331877729,0.655021834061135,45.2705882352941,24.0941176470588,0.470588235294118,28.1411764705882,1.29235068110374,93.8875305623472,0.209570380719525,0,4.36604959832344,1.22,0,201,3.68,60,1.74,709,3.3,103,21.8,16.1,4,23.3,48.2,15538,21.99,47.72,23.21,0
17031823304,50.1186440677966,26.8135593220339,9.96610169491525,6.27177700348432,43.2926829268293,0.827526132404181,67.2824919441461,52.8464017185822,1.69709989258861,36.906552094522,57.2203389830508,14.0847457627119,0,1.10169491525424,27.271186440678,2.76,5.16,149,6.03,36,0,383,6.24,65,10.28,10.1,3,14.4,10.5,26754,25.87,47.46,9.44,9.75
17097861604,44.9418399718012,32.4109975326049,3.68346845259076,2.03535083020889,68.2913765399036,16.7648634172469,71.9061166429588,59.1986723565671,0.331910858226648,45.045045045045,66.5315474092351,7.4550581600282,0,12.1078604159323,9.48184702150159,8.5,12.93,10,16.11,9,0,107,9.65,19,3.48,5.8,3,4,5.3,46786,2.09,21.11,5.92,0
17031804105,52.260573650948,25.5955274671852,8.41030627126884,1.98675496688742,69.9779249448124,18.8373804267844,70.8833487226839,60.6955986457371,0.215450907971684,45.4293628808864,78.7311618862421,1.31259115216334,0,14.487117160914,3.74331550802139,3.71,16.05,23,13.5,15,0,284,9.04,18,2.66,5.2,3,1.4,2.7,48062,1.64,26.01,4.13,0
17031825400,56.1311964219158,26.0529258292956,10.9578829668282,2.48419150858175,65.4923215898826,1.2646793134598,73.7028301886792,57.3584905660377,0,46.8160377358491,77.2083488632128,3.8948937756243,0.260901975400671,5.18076779724189,13.4550875885203,5.56,12.62,38,12.62,12,3.84,235,12.62,27,5.14,13.7,2,6.8,10.6,33608,14.73,42.64,11.94,0
17031823001,50.4120665526357,28.6580625097186,9.98289535064531,11.2411199331383,39.2812369410781,0,59.4269102990033,47.4667774086379,0.934385382059801,41.9435215946844,59.9440211475665,19.8413932514383,0,4.61825532576582,14.1502099206966,3.83,6.33,157,6.33,39,0,468,6.33,77,12.19,7.4,2,9.9,21.5,20692,21.51,35.04,10.3,0
17111870604,48.8279215141518,23.3373849626671,9.25507900677201,4.82699700982486,64.246048697138,3.16104228961982,69.6593100492822,58.0887079494322,0.664238268695093,38.4829655024641,80.8300052092377,1.87532557735718,0,5.03559645771835,12.4153498871332,4.72,13.1,4,11.38,4,0,80,6.65,12,3.83,8.9,2,1.8,6.8,41699,7.66,40.68,7.91,0
17097864204,47.9795633999071,22.8286112401301,11.5420343706456,4.49367088607595,61.8354430379747,5.82278481012658,67.4820143884892,55.0215827338129,1.09352517985612,42.7338129496403,78.8434742220158,1.02183000464468,0.16256386437529,2.41523455643288,16.8369716674408,5.74,17.08,10,9.61,5,0,151,16.6,9,12.65,10.8,3,4,6.1,36735,10.93,47.45,4.2,0.34
17031831600,53.1135531135531,24.4064577397911,9.94437661104328,9.01911886949293,40.5236907730673,2.11970074812968,57.2600904371127,39.1559202813599,2.37816111204153,43.0246189917937,21.8830552163885,6.85117351784018,0.691900691900692,2.6319359652693,65.4999321665988,0.61,4.19,174,0,56,2.89,672,7.27,100,28.28,11.8,5,7.8,8.7,25673,27.4,55.21,13.64,0
17097864108,49.8396864980406,29.9964374777342,5.78909868186676,1.43846563665424,65.1571656899307,8.151305274374,69.755529685681,58.9522700814901,0.745052386495926,39.790454016298,60.9903811898824,0.44531528322052,0,4.68471677947987,32.7930174563591,4,16.38,12,8.91,9,2.99,200,8.27,15,13.46,7.7,3,7,10.2,33702,5.5,35.15,3.88,2.39
17031801902,49.2299075889107,34.388126575189,12.2654718566228,2.1505376344086,45.1612903225806,39.0681003584229,55.3558052434457,44.8689138576779,0,29.1385767790262,84.0100812097452,2.38028563427611,0,6.46877625315038,4.73256790814898,4.07,9.95,100,8.96,38,0,531,5,59,3.39,5.6,2,2.6,1.8,66333,4.1,20.8,4.86,0
17097863006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,10.14,10,7.05,7,9.46,99,7.05,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17031805108,49.7142857142857,27.027027027027,3.36679536679537,1.27064803049555,49.2164337145277,2.11774671749259,75.448731173922,58.7167319991747,1.56798019393439,38.7662471631937,39.027027027027,3.50579150579151,0.67953667953668,21.6216216216216,34.5019305019305,2.83,8.62,66,8.62,35,0,549,11.62,61,9.87,9.7,5,4.7,5.3,30578,14.04,36.25,9.37,0
17031671800,52.6482213438735,34.703557312253,7.43083003952569,16.0112359550562,39.3258426966292,2.80898876404494,51.115834218916,18.4909670563231,0,33.7938363443146,0,86.403162055336,0,0,5.29644268774704,2.23,3.76,206,5.43,52,3.7,561,4.63,90,11.47,14.6,4,30.2,35,17676,33.68,53.22,19.44,0
17097861301,46.1475743986955,28.6384019567876,4.19894007337954,7.6664801343033,45.1035254616676,1.39899272523783,72.8266666666667,58.2933333333333,1.46666666666667,47.6533333333333,48.5935589074603,5.50346514472075,0.285364859355891,5.78883000407664,35.5279249898084,13.02,4.74,8,22.63,4,2.11,83,19.73,13,17.93,8.2,2,6.6,16.4,22440,13.07,54.47,4.69,0.25
17031420100,64.8766328011611,24.8911465892598,12.699564586357,27.2479564032698,20.708446866485,1.22615803814714,49.4986326344576,20.9662716499544,1.18505013673655,32.81677301732,2.322206095791,94.3396226415094,0,1.52394775036284,1.23367198838897,0.94,0,210,3.22,51,3.63,575,4.3,89,13.45,24.5,4,16.4,38.8,19649,27.37,45.22,5.86,0
17031830900,46.0990502035278,20.9972862957938,6.30936227951153,0.483870967741935,65.8870967741935,14.5161290322581,82.5961140967342,54.6093427035965,2.7697395618024,58.453906572964,53.3582089552239,1.9674355495251,0.271370420624152,3.32428765264586,38.0936227951153,1.96,3.84,199,4.86,62,0,716,2.88,99,11.36,4.5,6,1.4,5.5,55499,3.43,28.11,8.64,0
55059002200,48.6750348675035,23.1520223152022,10.7670850767085,4.13454800280308,64.3307638402243,0.560616678346181,71.6538192011212,59.4954449894884,2.52277505255781,29.2221443587947,82.649930264993,4.21199442119944,0,0.585774058577406,8.67503486750349,1.79,3.64,10,2.78,7,0,62,1.22,23,5.53,11.5,3,8.2,17.4,29528,14.16,54.41,3.21,0.8
18089021700,52.5226936879882,31.5811695165717,9.26746886214904,10.6543138390272,42.4435437174291,0.405327156919514,64.1208321459105,53.2915360501567,0.42747221430607,30.8064975776575,46.0840194215748,22.6514671733164,1.11885159383576,0.358876926324678,29.9556681443952,2.51,4.21,71,5.31,22,2.81,209,7.16,29,18.97,17.1,1,7.1,25.3,20963,21.8,59.54,8.56,0
17031833900,59.1511936339523,33.0680813439434,7.16180371352785,21.4876033057851,21.4876033057851,0,61.4932392710171,29.3356848912404,0.17636684303351,36.8018812463257,0.17683465959328,53.0946065428824,0.13262599469496,0,46.9938107869142,1.44,1.6,196,4.69,47,1.6,505,0,80,33.31,11.4,4,17,33.9,16464,20.29,60.76,26.41,0
17031804711,48.932536293766,27.6564596803709,4.00146395022569,2.51358695652174,63.4510869565217,3.32880434782609,72.0012880373531,63.3392368378683,1.28803735308324,38.1420061181774,36.3181651823838,3.80627058680005,0.841771379773088,35.3055996096133,24.1307795534952,1.7,9.95,27,7.35,15,4.69,258,4.69,21,7.37,7.4,3,5,10.2,29827,9.46,41.25,3.2,0
17031520300,47.3350471293916,35.5784061696658,6.58097686375321,7.81433607520564,39.7179788484136,0.470035252643948,65.4916067146283,40.8393285371703,0,33.2853717026379,11.5338474721508,2.91345329905741,0.668380462724936,0.565552699228792,84.8157669237361,3.03,0,143,7.93,36,0,384,6.28,54,37.5,11.2,3,21.2,27.7,17284,15.17,58.96,13.39,0
17031804710,52.3969319271333,22.8427612655801,8.55704697986577,2.87141073657928,65.7303370786517,4.61922596754057,72,62.2189781021898,0.291970802919708,41.8102189781022,72.7948226270374,0.191754554170662,0.311601150527325,10.3307766059444,13.4947267497603,3.04,12.9,25,10.55,16,4.47,264,5.26,19,4.93,9.9,2,2.8,1.9,38927,6.76,30.55,3.76,0
17197880307,52.3271731690623,29.9965776865161,5.35592060232717,6.14203454894434,57.6295585412668,15.8349328214971,70.9655789003129,58.3817612874385,0.78229772016093,40.1877514528386,59.8220396988364,8.02532511978097,0.188227241615332,23.8193018480493,6.12594113620808,5.12,14.8,18,12.63,8,0,177,12.63,21,3.26,8.3,3,3.1,7.2,45367,3.56,24.81,6.5,0.35
17031803016,51.9060454370427,27.8398151713516,10.3581055063535,1.00558659217877,72.9608938547486,6.25698324022346,67.4674674674675,52.4524524524524,1.25125125125125,42.3423423423423,50.8663842895649,1.15517905275318,0.231035810550635,39.5071236041586,6.546014632268,4.91,6.48,22,11.69,18,3.85,356,3.85,24,3,4.6,2,3.2,2,39818,4.42,16.77,4.3,0
17031827300,50.8941344778255,28.1115879828326,8.36909871244635,35.5400696864112,20.8188153310105,0,44.8515769944341,29.0816326530612,0,29.0816326530612,2.36051502145923,75.8583690987124,0,3.57653791130186,13.376251788269,0.93,4.12,97,4.12,25,4.12,304,4.12,36,15.79,9.9,4,6.3,36.1,13744,32.21,62.33,33.68,0
18089011900,62.1096460791117,29.6321998612075,11.7973629424011,41.5213946117274,8.24088748019017,0,32.9815303430079,16.8865435356201,0,13.2805628847845,1.45732130464955,94.8646773074254,0.485773768216516,0,4.37196391394865,2.24,5.49,51,6.89,17,3.77,115,5.49,19,28.84,22.8,4,18.5,55.1,11057,56.3,74.49,47.71,0.69
17111871500,51.9638428925686,19.3984481241501,19.8384129269658,4.40821256038647,67.2302737520129,6.34057971014493,55.6997042831251,43.7756367452065,0.763140322426786,34.9709052752075,90.0807935365171,0.143988480921526,0,3.10375169986401,6.15150787936965,8.75,28.4,1,28.4,1,16.08,28,28.4,4,1.27,13.8,2,1.6,7.3,40383,7.21,35.38,5.69,1.23
17097861012,52.4237616781244,26.8288383571303,11.1052353252247,3.21543408360129,58.6127698667892,6.24712907671107,70.113686051596,55.4000874508089,0.830782684739834,40.5334499344119,91.3449673893883,1.8861272695223,0.0705094306363476,0.934249955931606,5.04142429049885,16.49,10.75,10,24.59,6,8.18,82,18.27,14,3.17,10.5,3,3,5.1,37355,7.51,37.75,3.49,0
55059002000,49.102656137832,23.9411342426418,8.29145728643216,2.18631178707224,66.1121673003802,7.98479087452472,64.8478260869565,55.3695652173913,1.73913043478261,32.7173913043478,87.9935391241924,0,0.287150035893754,4.45082555635319,4.07394113424264,5.78,9.46,11,7.54,8,8.01,64,8.06,24,5.95,12,2,3.2,7.1,38463,9.53,47.99,8.55,6.94
17031770800,48.8517001958341,22.0224319031511,7.05002670464661,4.56827309236948,60.4417670682731,3.26305220883534,72.5177686840405,57.1397803144519,0.732285160456601,39.9095412448848,67.2066939647499,1.12159515755742,0,2.27879651059284,24.5148655866121,4.29,10.94,144,9.93,57,0,718,9.13,101,18.12,9.3,2,3.5,7,27529,29.75,61.2,5.98,0
17031480200,62.4778761061947,17.6991150442478,19.2035398230088,7.75347912524851,34.7912524850895,0,53.7578288100209,18.2672233820459,0.521920668058455,33.5073068893528,0,98.4955752212389,0,0,0,1.76,2.73,206,3.55,48,0,517,3.86,87,11.11,22.5,4,13.8,15.8,25395,22.75,58.67,19.69,1.73
17031491100,52.9411764705882,23.3005264362554,22.1332112611582,12.0923913043478,43.2065217391304,1.42663043478261,51.0518934081346,27.2931276297335,0.61711079943899,33.5764375876578,2.08285648889906,94.895857175555,0,0,2.60929274433509,1.1,1.78,172,4.35,44,0,472,7.31,74,14.67,22.7,1,16.6,18.2,30404,20.1,55.39,14.6,0
17031842000,45.5368693402329,25.3557567917206,11.4165588615783,7.18232044198895,59.9447513812155,8.83977900552486,35.2321369772802,8.56108001317089,0.592690154757985,12.6111294040171,33.6028460543338,34.5730918499353,0,20.1811125485123,8.79689521345407,1.13,2.56,213,3.77,58,2.43,668,3.77,98,11.77,8.4,1,4.5,20.8,22871,4.42,18.87,10.05,0
17197881200,52,38.1666666666667,4.41666666666667,16.1121983039791,31.0502283105023,2.08741030658839,58.4317287314563,46.503178928247,0.211928549803209,28.7011807447775,13.7291666666667,55.2083333333333,0,0,30.5,4.12,3.22,7,6.25,3,5.38,144,3.22,13,28.82,10.7,4,11.1,34.1,15966,15.17,68.26,12.94,0
17043845807,52.651696129957,21.1020863194776,12.3427297340341,5.50847457627119,53.1201848998459,17.4884437596302,61.9102416570771,51.3425393172229,0.537015726889145,41.4269275028769,76.9230769230769,4.02930402930403,0,7.99490364707756,6.32266284440197,7.22,11.44,59,12.5,25,0,368,11.82,58,3.67,10.4,2,4.7,5.5,54708,6.14,27.72,2.15,0
17043841504,50.7449344457688,33.9392133492253,3.72467222884386,9.86908358509567,52.2658610271903,5.53877139979859,76.5494137353434,58.7520938023451,0.921273031825796,28.8525963149079,31.7640047675804,4.64839094159714,0.0893921334922527,2.14541120381406,60.6972586412396,3.24,2.19,30,8.98,12,2.84,217,8.98,27,23.45,11.1,5,5.1,16.2,22457,12.64,59.7,7.23,1.24
17031808100,58.3064752417228,6.29944330501026,40.814532669206,8.49840255591054,39.6805111821086,2.93929712460064,37.7469135802469,28.9814814814815,0.216049382716049,25.3086419753086,77.2927043656607,5.5962496337533,0.498095517140346,7.55933196601231,8.37972458247876,2.74,6.68,153,6.8,51,0,688,6.69,93,11.04,26,7,2.8,9.8,32508,27.8,35.36,9.05,1.55
17043840901,50.886574725584,20.6304531381931,6.75485505206867,5.76662143826323,61.2618724559023,3.18860244233379,70.8431306684582,55.8951965065502,1.57877057440376,35.7742693987235,79.2851111736561,4.27807486631016,0.140726146918097,4.75654376583169,11.1173656065297,3.44,7.85,43,9.24,31,5.67,424,7.85,51,8.17,7.5,2,6,5.4,43046,7.93,38.93,5.44,0
17031803608,49.486125385406,26.6829393627955,6.53905447070915,4.82348829080741,49.5980426424327,18.1055574973785,71.1111111111111,56.7407407407407,0.296296296296296,40.6255144032922,68.3710174717369,2.19681397738952,0,12.8982528263104,14.4270298047276,8.12,13.34,20,11.23,13,4.11,274,11.18,20,7.58,7.2,2,4.4,13,44496,11.73,36.52,4.52,0
17031801608,52.1254145312029,20.5305999397046,25.8215254748267,3.54430379746835,49.8010849909584,22.5678119349005,52.1326164874552,36.5591397849462,0,29.1397849462366,77.1932469098583,0.195960205004522,0,17.5911968646367,2.53240880313536,2.03,11.39,43,4.69,24,0,450,0,37,2.82,13.5,2,4.2,2.3,65980,6.58,22.07,6.33,0
17031815100,51.8217683917382,29.7284752842887,6.66047806915758,2.42914979757085,54.7368421052632,5.10121457489879,64.283568639231,56.2931811354761,0.781015319915891,46.5905677380595,16.8948711998143,3.57391506149919,2.13506614063588,1.81016477140868,77.9995358551868,1.51,0,191,5.23,55,3.04,690,2.3,99,16.18,7.2,5,3.9,11.6,25708,10.05,55.82,1.86,0
17031828505,53.4648776637727,26.1720599842147,8.03472770323599,10.675850193715,47.9982780886784,3.14248816185966,58.0897803247373,47.3925501432665,0,32.9512893982808,51.9494869771113,39.5264404104183,0,0.473559589581689,6.28255722178374,3.42,5.92,68,8.04,22,5.2,204,10.91,26,5.13,10.7,3,12.3,13.9,28493,15.43,43.67,4.42,0.44
17031819500,51.40549273021,21.5185783521809,15.2827140549273,4.85507246376812,59.3478260869565,5.57971014492754,62.3604465709729,35.9250398724083,0.358851674641148,37.2408293460925,61.3570274636511,24.0387722132472,0,2.81098546042003,10.3392568659128,2.08,0,163,3.17,52,0,682,5.13,95,7.77,11.4,2,3.9,8,46155,10.12,37.51,15.59,0
17097862402,46.8027619333533,36.1753227259081,4.41308916241369,8.98748577929465,34.0159271899886,1.59271899886234,73.3304042179262,62.3022847100176,1.62565905096661,41.6520210896309,3.48243770639448,9.6667667367157,1.110777544281,2.46172320624437,85.8300810567397,1.79,5.39,10,5.68,10,2.12,108,5.68,17,44.54,9.4,5,7.2,25.7,16410,17.42,69.89,9.64,0
