"census_tract","femaleP","childP","Ov70P","IncomeBl10KP","Income50K200KP","IncomeOv200KP","InLaborP","ByCarP","CommuteOv20minP","NHwhiteP","blackP","asianP","hisP","minDisHosp","FQHCdrivetime","FQHCcount","Hospdrivetime","Hospcount","Rxdrivetime","Rxcount","MHdrivetime","MHcount","noHSP","disbP","SDOH","unempP","povP","pciE","NoIntPct","essnWrkP","vacantP","mobileP"
36047065400,48.8662131519274,25.5668934240363,11.1111111111111,3.87205387205387,61.2794612794613,10.6060606060606,64.6288209606987,39.8107714701601,49.0538573508006,74.7165532879819,2.66439909297052,9.0702947845805,6.23582766439909,0.94,5.13,244,3.66,40,1.08,1819,5.65,173,4.94,14,2,9.6,4.7,50853,6.12,33.48,7.29,1.86
36119014901,50.2145922746781,29.996934396076,11.8025751072961,1.30260521042084,54.4088176352705,32.1142284569138,61.4285714285714,45.440313111546,36.692759295499,86.35806253832,0.275904353157572,3.61741263028817,8.53770692826487,7.09,14.26,20,14.8,7,0,94,14.26,19,5.11,8.2,2,3.1,1.9,67069,0,26.94,6.49,0
34003039300,48.6804564907275,23.8587731811698,16.7617689015692,1.06609808102345,65.9914712153518,18.9765458422175,61.8570183086312,50.871839581517,35.8761987794246,87.981455064194,2.74607703281027,4.67189728958631,3.49500713266762,5.79,17.79,14,10.61,19,0,476,10.01,54,4.85,7.9,2,5.1,1.2,52382,9.08,24.79,6.68,0
34023003002,50.7185532052317,27.1919909575327,5.00565154206362,0.91264667535854,70.3172533681008,8.86571056062582,67.7929391379684,41.1955815464587,50.1624431448993,20.7815275310835,6.16825448086549,63.6363636363636,8.00904246730179,3.19,10.9,41,8.26,37,0,674,7.94,80,6.06,5.4,6,3.7,1.8,41230,4.43,26.33,5.6,0
36005038000,55.2948504983389,29.609634551495,9.5514950166113,19.358469330332,32.9206527855937,1.35059088351154,62.2505543237251,10.2549889135255,33.2594235033259,1.41196013289037,80.3571428571429,1.97259136212625,19.7882059800664,1.22,2.34,365,3.56,75,1.27,2270,0,266,20.75,13.6,4,13.8,37.6,17441,24.79,55.55,5.76,0
36119009701,52.8872282608696,27.5815217391304,14.1304347826087,4.2957042957043,60.1398601398601,21.8781218781219,61.6557734204793,48.1917211328976,26.1873638344227,79.5176630434783,0.30570652173913,4.6195652173913,13.5190217391304,1.38,6.74,153,5.39,33,4.8,638,4.8,112,3.33,9.7,2,2.7,5.4,64144,0.81,22.57,3.83,0
36081012301,53.8489602334914,15.5052900401313,7.0777088653776,3.54545454545455,64.0909090909091,5.72727272727273,75.5766062602965,18.7397034596376,54.8187808896211,64.0277271068953,2.882159795695,9.19372491791317,22.1816855162349,1.91,5.22,480,5.5,86,2.25,2890,5.15,311,7.98,8.2,6,5.5,8,46415,15.15,40.89,14.76,0
36059416300,47.8502080443828,15.3952843273232,17.9750346740638,1.79434092477571,50.3105590062112,31.7460317460317,65.4211526282457,47.3084230525649,42.6219126029132,93.619972260749,0.471567267683773,1.30374479889043,3.46740638002774,2.11,5.51,121,6.49,29,0,1282,5.46,121,1.99,10.6,2,2.7,2.1,76259,6.89,26.48,27.37,0
36081120100,50.4672897196262,19.1004672897196,5.25700934579439,2.80172413793103,45.0431034482759,2.80172413793103,56.7385444743935,28.167115902965,41.1725067385445,13.8434579439252,5.02336448598131,72.6051401869159,8.8785046728972,0.27,3.11,469,1.94,81,2.06,2802,1.94,304,32.53,5.7,5,1.2,15,20475,17.39,50,5.97,0.88
36103122300,47.342877942247,28.2698374181024,5.02305265712206,2.51954821894005,63.6837532580365,15.4648132059079,69.3269803454437,48.0047647409172,30.9410363311495,65.6879398204319,4.58626546954623,8.17762678961417,19.7282213055084,4.47,9.49,24,8.96,18,0,484,8.49,41,6.05,9.4,2,9.8,9.6,41230,8.59,39.69,7.84,0
36047085400,51.4201762977473,30.5582761998041,10.6268364348678,9.63687150837989,45.1117318435754,2.51396648044693,64.3225806451613,21.2903225806452,54.7096774193548,0.440744368266406,87.6101860920666,0.146914789422135,10.0881488736533,0.94,1.39,286,2.29,55,1.39,2212,4.54,223,11,6.4,6,3.4,18.2,25630,20.47,54.84,10.59,0
36081027700,47.808201568325,23.7948322406479,8.42010541200668,5.5385660890248,40.5368671423717,4.79102956167176,68.2280088917117,14.4490314385519,57.1768815496983,8.61293225350302,3.70227535672966,12.4694690834297,73.8141149247975,0.91,3.02,488,4.16,85,0,2995,0.85,318,27.39,4.5,5,4,13.4,27539,15.01,62.37,4.79,0
36085009601,54.786680541103,12.7211238293444,21.9823100936524,8.54870775347912,52.0212060967528,5.43406229290921,45.0728363324764,24.2502142245073,32.2764924307341,71.0718002081165,3.30385015608741,8.66285119667013,16.5712799167534,1.1,6.87,225,3.59,41,0,1460,3.59,138,9.71,8.3,7,3.5,10.5,34975,13.95,33.87,7.9,0
34029728000,56.9981583793739,18.6740331491713,14.1620626151013,5.79476861167002,49.5774647887324,3.09859154929577,60.6002143622722,43.7942122186495,32.0042872454448,77.3112338858195,1.30755064456722,0.920810313075507,19.0423572744015,9.68,13.47,9,13.47,8,0,99,11.1,13,8.3,16.1,6,6.9,17,43323,15.81,52.32,65.89,1.97
36087010902,54.6958513616696,21.2522270297786,9.84983456350216,6.26740947075209,62.883008356546,11.4206128133705,68.5784014643075,57.3825503355705,34.0146430750458,66.6581827437007,0.534487146856707,19.1397302112497,13.2603715958259,5.18,8.05,25,9.51,15,0,215,7.32,35,9.08,10,2,6.3,4.4,47058,1.44,37.55,4.39,0
36047119000,51.5199368337939,34.9782866166601,4.30319778918279,23.342939481268,29.971181556196,0,48.0911983032874,9.33191940615058,37.0095440084836,0.671140939597315,39.2814844058429,4.14528227398342,53.257007500987,3.56,1.7,468,7.93,66,0,2764,3.22,266,14.27,4.6,4,2.4,37.5,15735,28.78,71.17,8.45,0
34031143300,47.3023604346197,22.7238666167104,10.3222180591982,2.6621490803485,64.6176185866409,3.82381413359148,70.6430356737105,60.8952510793002,37.9913655987276,71.2626451854627,1.29261895841139,0,25.2716373173473,2.52,7.42,269,6.74,63,0,1563,6.11,185,8.02,9.6,2,2.9,5.7,36603,16.1,50.55,2.79,0
36047112800,51.5726681127983,26.7624728850325,4.96203904555315,19.8983297022513,36.7465504720407,1.8881626724764,65.2467163649272,13.8445154419595,44.5509407170749,5.99240780911063,83.3785249457701,1.51843817787419,11.1984815618221,1.53,1.47,380,3.8,64,1.47,2502,2.93,247,16.19,14.4,4,11,26.4,21507,22.38,60.61,13.03,0
36005029301,57.7753779697624,14.14686825054,22.4622030237581,2.37247924080664,49.8220640569395,26.5717674970344,55.0724637681159,22.6449275362319,37.8019323671498,73.4341252699784,6.20950323974082,2.15982721382289,14.14686825054,1.29,6.15,388,7.19,85,2.86,2425,3.83,277,5.05,8.5,2,5.5,2.4,78298,1.81,21.55,6.09,0
36059414800,49.2661826046655,24.5635717596169,9.77908234203615,5.33774208786018,61.1242324043458,19.0836088804913,67.1021840873635,49.7854914196568,38.2410296411856,87.9499459292445,0.88058087440136,3.18245017766105,6.38034914259231,3.99,5.98,56,10.37,26,0,844,5.88,87,3.8,10.8,2,3.4,4.9,52331,2.93,27.23,2.33,0
36061016200,53.4945381270548,24.4246473645137,11.8888535369604,21.5523932729625,29.1849935316947,0.776196636481242,52.4465619366469,4.30079835178985,31.6894154004636,6.36334712058543,45.264609184431,6.36334712058543,46.8130236504401,0.51,0,495,2.58,89,1.55,2915,2.58,319,16.06,18.4,6,12.2,27.1,22098,28.27,32.11,5.54,0
34039032600,53.204172876304,26.0591867149244,6.36576538215883,5.01551189245088,56.3081695966908,3.205791106515,70.7459516856915,56.9949561985665,50.1460047783382,20.2469661486055,62.1886310410901,8.09027038535235,9.32510112837982,2.87,7.4,84,7.93,44,3.21,1063,7.04,102,10.68,8.6,3,7.8,3.8,32445,7.91,45.86,3.68,0
34003023502,50.6724303554275,18.852065321806,9.19788664745437,4.75302889095992,50.7455731593663,5.82479030754893,73.7260677466863,46.8335787923417,49.8969072164948,32.3727185398655,33.0211335254563,6.29202689721422,33.4774255523535,0.38,2.87,355,1.81,86,1.81,2296,1.34,262,22.73,6.1,6,3.7,10.1,32899,12.36,52.52,8.94,1.26
34017014600,52.1044219499201,28.6893979754928,5.30101225359616,9.34579439252336,62.7102803738318,0.841121495327103,76.6425992779783,40.3610108303249,46.7509025270758,13.2392115077251,4.44858817261588,7.24560468833245,75.0399573787959,2.22,2.42,487,6.38,104,0,2993,3.92,326,24.48,7,5,5.6,13.1,24005,7.69,56.61,10.05,1.44
34025808701,51.5542397969973,20.7866356523578,15.5001057305984,1.13821138211382,56.639566395664,21.1924119241192,67.3982737361282,49.9136868064118,32.7250308261406,95.0729541129203,0.422922393740749,2.36836540494819,2.13575808839078,5.93,13.28,17,13.28,15,0,206,13.28,30,4.42,8.7,2,5,4.5,56724,8.34,32.95,7.15,2.08
36103110803,51.6361256544503,23.1675392670157,12.565445026178,4.28015564202335,47.3735408560311,28.8424124513619,59.8412375330755,48.2393649501323,43.6393242418075,90.0687172774869,1.2270942408377,0.703534031413612,7.88612565445026,1.43,11.96,11,0,11,3.52,278,0,28,3.48,8,2,4,6,58375,1.13,32.69,6.57,0
36005042200,58.0454679657514,26.9855329199882,12.0755831118984,10.1614434947768,49.2877492877493,1.04463437796771,58.4726443768997,19.1869300911854,40.0075987841945,1.09241216415707,85.2967227635075,0,15.5594921759669,0.47,1.34,356,1.16,73,0,2134,1.16,253,18.91,13,6,10.4,13.4,23048,15.67,63.54,10.62,0
34023006703,48.8030378074955,26.4982664685488,10.0214627703484,3.3470648815654,56.3336766220391,15.9114315139032,66.2800331400166,54.6188898094449,42.4399337199669,48.6049199273568,6.86808651147433,31.3851741786363,13.5215453194651,5.12,11.96,14,10.87,18,0,366,6.2,37,4.16,9,2,4.4,8.4,41719,3.17,32.12,3.33,0
36061027900,56.0541367920728,20.0596149198421,7.50825747200516,11.0800508259212,44.8030495552732,0.813214739517154,67.6496097137901,6.9095114194854,45.0997398091934,15.1615242084911,6.87988399258841,2.19930717795859,78.5144606460968,1.49,1.21,437,3.49,94,0,2772,2.42,316,31.87,12.3,6,11.3,21.9,21082,12.67,42.36,6.96,0
36047079801,55.1756587202008,17.9736511919699,9.2534504391468,9.75428145941921,57.1109456440804,4.16976917349218,74.0483162518302,10.5417276720351,55.7467057101025,25.1254705144291,57.4341279799247,4.1405269761606,14.0840652446675,1.02,2.1,376,3.91,60,1.79,2502,2.53,246,7.83,4.7,6,5.2,8.8,44032,11.9,29.73,10.01,0
36047014300,55.5461948890761,21.0895815782084,6.71159786576804,8.58765081618169,58.2682753726047,13.6266855926189,76.7185473411154,12.1919584954604,52.2697795071336,38.4161752316765,4.01572591968548,7.8629598427408,46.5599550688009,1.02,1.38,442,3.51,70,0,2630,1.38,248,12.85,9.3,6,5,9,50419,8.79,26.96,10.82,0.95
36061020000,55.3479010925819,17.3950546290972,7.21679125934445,8.09560524286816,51.8118735543562,10.6399383191981,73.0730050933786,12.3599320882852,52.5297113752122,23.5480161012076,57.159286946521,2.61644623346751,15.5549166187464,0.34,1.72,479,2.6,87,1.72,2851,1.72,309,12.7,7.7,6,2,12.3,40438,10.4,41.64,18.68,0
36103123302,51.6163222045575,39.8516163222046,4.55749867514573,3.11111111111111,51.7777777777778,2.88888888888889,65.9540775930325,56.0570071258907,32.0665083135392,3.49761526232114,45.8399576046635,3.70959194488606,40.6995230524642,1.19,0,26,3.82,18,2.35,525,2.35,49,27.6,6.4,3,2.3,8,17744,8.32,69.07,11.86,0
34025805900,49.85559566787,30.1985559566787,7.59927797833935,4.81400437636762,49.72647702407,1.80525164113786,71.3751868460389,54.0857000498256,33.3333333333333,48.8628158844765,8.30324909747292,1.76895306859206,39.9458483754513,0.73,2.15,9,2.67,10,0,166,7.79,22,26.72,9.3,5,4.2,17.2,27803,23.23,61.45,7.38,0
36059409500,50.2199223803364,22.9754204398448,13.4540750323415,0,65.1455546813533,13.4539732494099,63.5198499531104,48.3588621444201,39.6686464520163,90.6597671410091,0,3.59637774902975,5.04527813712807,2.04,7.78,42,4.32,24,4.01,668,8.78,73,4.04,9.2,2,5.4,1,47511,8.34,35.46,3.8,0
36005033400,51.566757493188,24.591280653951,6.47138964577657,11.3418530351438,45.2076677316294,1.91693290734824,63.0360205831904,24.0994854202401,48.9708404802744,8.99182561307902,27.5204359673025,1.56675749318801,64.7820163487738,1.19,2.24,429,3.84,90,0,2618,1.1,298,4.17,9.7,6,18.2,5.6,28961,0,22.22,0,0
36047053800,53.4439069338862,22.4602626123013,17.2540889196038,21.0901681100357,30.667345899134,2.95466123280693,62.5292740046838,21.7505854800937,35.8899297423888,78.7606542271366,1.54342317438378,5.73600552868003,13.2688320663442,0.69,2.03,271,3.43,50,0,2088,2.03,198,16.74,18.5,6,3.3,22.1,26352,16.31,39.16,2.88,0
36059404800,52.1933500977927,27.1723945236099,7.43224364347583,1.30090497737557,62.5565610859729,8.3710407239819,69.6856020007145,47.1596998928189,47.6777420507324,19.907795473596,42.4001117630623,16.1497625034926,24.4202291142777,2.99,0,330,7.58,65,0,2105,7.78,217,11.6,7.6,2,5.3,5.5,31255,7.87,49.45,6.01,0.85
36081017000,54.910394265233,23.2974910394265,10.179211469534,4.95185694635488,55.2957359009629,0.825309491059147,61.3445378151261,29.500221141088,46.1300309597523,2.47311827956989,31.9713261648746,28.8888888888889,12.7956989247312,1.47,3.2,484,4.58,80,2.63,2939,3.84,297,31.7,7.8,6,9.7,11.6,22074,10.27,64.48,9.56,0
36047086800,53.8934426229508,22.8337236533958,7.99180327868853,6.47302904564315,51.4522821576763,1.49377593360996,67.9681851048445,11.2075198843095,53.5068691250904,6.1768149882904,79.8009367681499,1.22950819672131,12.675644028103,0.54,1.54,298,1.32,62,0,2313,1.32,229,20.07,7.2,6,5.2,17.2,21821,26.28,59.2,10.23,0
36103158322,53.4557757370711,24.697921701305,21.2179797003383,2.3989898989899,65.7828282828283,17.0454545454545,53.1826293872695,46.103509815586,34.3842950624628,86.4185596906718,0,10.7781536974384,2.31996133397777,3.81,10.1,11,8.08,5,5.03,158,9.78,20,1.59,9.4,2,4.6,2.1,61606,6.67,32.18,6.23,0
34003011200,48.8477447311404,33.05101437857,6.89383494189482,9.46745562130178,56.8047337278106,6.80473372781065,68.7382802035896,56.0942941334048,37.5569247254219,45.3614339176679,9.51349221981485,8.23320858774867,33.9767579279102,0.98,6.88,297,3.87,76,3.38,1873,3.38,220,8.35,9.1,2,2.8,10.3,30199,15.37,34.85,0,0
36047112000,54.4802867383513,26.4581296839361,5.73476702508961,25.398313027179,29.8969072164948,1.31208997188379,60.4718543046358,11.5066225165563,44.3294701986755,2.5089605734767,68.0677745193874,0,34.4086021505376,2.45,2.19,307,4.81,61,0,2300,2.9,222,17.82,8.7,6,9.9,34.9,18365,15.07,62.11,18.58,3.23
36047021700,56.8100358422939,26.3184843830005,7.37327188940092,10.9223300970874,53.6407766990291,3.45873786407767,72.2728807835191,9.42249240121581,51.1989192840257,23.7839221710189,47.0558115719406,10.36866359447,15.3609831029186,1.45,2.4,400,5.43,64,0.7,2556,3.07,247,13.42,9.9,6,6.9,18.4,34682,13.66,41.93,5.53,0
34039039900,31.6684961580681,12.9527991218441,13.7760702524698,18.580375782881,21.5031315240083,0,28.8004750593824,16.5676959619952,10.6888361045131,16.3007683863886,38.4193194291987,2.52469813391877,44.5115257958288,0.67,4.54,190,2.3,67,0,1830,0.96,173,26.81,18.9,6,13.6,30.9,11301,29.31,73.18,8.67,0
34025803202,53.6646169187303,24.3310619910254,15.9714143260761,2.64075734927753,47.4838066766318,30.842052815147,54.1164241164241,33.7214137214137,37.1309771309771,75.0706332059166,0.0830978893136114,18.7801229848762,6.14924380920725,1.9,9.69,11,0,13,0,253,12.59,24,2.54,6.8,2,4.8,5,75550,8.75,21.57,4.31,0
36047008800,44.3954104148279,20.7119741100324,6.29596940276552,4.94417862838915,59.5693779904306,0.87719298245614,67.8395496129486,1.82969739619986,56.8613652357495,19.0350102971462,1.41218005295675,11.4445425125037,66.078258311268,1,1.49,369,3.61,62,1.49,2456,2.99,227,22.03,8.8,6,3.9,13.4,31229,25.51,41.8,6.12,0
34003006300,51.7783601647323,19.1438911768376,6.51441407712467,5.51297169811321,45.6367924528302,8.49056603773585,72.3516483516484,39.5897435897436,54.2417582417582,38.7869711718457,3.91863222263821,7.96206164981904,45.900411830775,1.85,6.1,408,2.74,92,0,2663,3.94,296,14.75,5.9,6,3,15.9,38939,8.32,43.38,5.93,0
36081073100,58.1607795371498,23.3252131546894,13.3373934226553,6.69014084507042,63.556338028169,17.0774647887324,62.5871417505809,23.8574748257165,45.1587916343919,63.3982947624848,1.21802679658952,28.6845310596833,4.93300852618758,1.69,4.44,489,4.92,80,1.38,2995,5.7,299,9.28,9.9,2,6,4.7,47475,10.11,17.03,8.4,0
36061029500,49.2061611374408,15.781990521327,8.80331753554503,9.24617196702002,62.5441696113074,3.41578327444052,75.3539166779021,7.07833355804233,50.411217473372,30.7345971563981,4.32464454976303,3.37677725118483,62.3578199052133,0.98,1.65,430,2.48,90,0,2673,1.35,312,21.24,11.4,6,10.8,9.3,38033,12.25,36.66,3.52,0
36059301200,49.8940850578459,24.3441420889685,12.4979631741893,0.823798627002288,47.5514874141876,33.5926773455378,66.1062681610627,36.0938148609382,38.3976753839768,76.975721036337,0.260713703764054,7.10444842757047,13.377871924393,2.74,12.41,86,6.78,29,0,967,11.18,85,2.56,5.9,2,2.7,3.9,81938,3.24,25.34,9.49,0
34031175401,51.8379056840595,35.8077819616281,6.41922180383719,8.18431911966988,35.7634112792297,0,55.47711781889,39.5326192794547,33.9094449853944,7.71023847946925,12.6949973103819,0,81.6747355208894,1.05,2.04,329,3.43,80,0,2092,0,236,37.99,6.7,5,2.8,31.5,14897,23.19,74.9,8.12,0
36103123301,52.3953911461492,21.3947847180109,6.24620982413584,4.81670929241262,61.7647058823529,4.04944586530264,65.520295202952,48,32.6642066420664,9.37537901758642,58.1079442086113,2.42571255306246,31.9951485748939,1.12,4.2,29,3.64,22,3.64,563,3.64,57,26.37,7.4,2,5.3,5.9,24448,11.63,66.73,8.09,9.38
36081006502,54.0254746455179,15.7894736842105,4.54217736121125,6.54420206659013,59.2422502870264,4.93685419058553,82.904361961528,8.10078569493362,68.3283662963966,47.0319634703196,0.745013217976448,15.0684931506849,33.3093006488825,0.69,3.97,488,4.25,89,2.09,3024,3.95,326,8.79,7,6,6.9,12.7,46304,7.98,33.29,14.87,0
36047034500,57.8732747804266,26.129234629862,5.89711417816813,21.9876868953386,31.2225153913808,0,51.9148936170213,11.4119922630561,40.2707930367505,4.98745294855709,80.5834378920954,0.878293601003764,8.81430363864492,0.52,0,375,3.08,64,1.55,2514,2.38,241,11.26,9.5,6,8.1,20.2,23533,9.4,39.23,8.05,0
34023008503,51.7119781594813,30.7246047093618,5.02786941189853,2.84684684684685,63.3873873873874,17.7657657657658,72.2205438066465,57.3413897280967,48.2779456193353,33.5342964395404,10.7951313843704,45.9447161870094,9.31634626322375,8.25,17.82,11,16.97,12,0,265,9.51,30,4.08,4.7,3,5.1,1.9,45521,2.21,25.26,4.89,0
36061013000,56.4516129032258,16.5034562211982,25.2880184331797,8.0715059588299,34.8320693391116,47.0747562296858,58.5341024770954,14.1839158466237,25.585341024771,88.1336405529954,0.345622119815668,4.08986175115207,5.04032258064516,0.28,3.53,503,1.02,99,0,3132,2.47,347,2.67,12.3,6,5.2,6.8,201219,10.01,17.6,31.44,0
34017015100,45.9395376407825,22.9401304090101,5.60165975103734,5.02846299810247,53.0360531309298,0,74.2711370262391,30.5393586005831,47.1938775510204,12.8037937166568,3.556609365738,4.742145820984,79.1049199762893,1.13,4.56,424,4.7,92,1.28,2657,1.84,291,28.01,9,6,8.7,20.6,22146,19.1,54.98,5.79,1.28
36081038301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,2.81,490,3.79,86,2.06,3038,2.81,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36047014100,51.1669128508124,17.9025110782866,4.16543574593796,7.07903780068728,49.4158075601375,21.786941580756,79.0374331550802,8.94830659536542,55.9714795008913,57.2230428360414,5.61299852289513,11.0782865583456,21.2998522895126,0.75,0,437,2.13,70,0.61,2613,0,246,7.02,5.1,6,6.8,11.7,57420,2.46,14.99,12.77,1.28
36079011600,46.1924541363794,21.1145725164417,10.1419176185531,0,72.1023582538886,10.58705469142,70.031746031746,56.3386243386243,42.0740740740741,87.2274143302181,0.813430252682589,2.35375562478366,8.08238144686743,2.2,19.82,11,0,4,0,52,14.35,11,5.43,9,2,6.9,2.7,45670,1.66,43.68,4.85,0
34023006101,51.366491257851,29.8251570191818,8.43659820064505,12.6751167444963,53.8358905937292,2.66844563042028,55.8187863674148,42.5187032418953,25.9143807148795,32.7788151417416,10.6942794092684,7.63877100662027,48.005432014938,2.08,6.72,12,7.18,17,0,380,5.33,42,29.69,5.4,5,9.4,17.7,17495,22.96,56.33,9.68,0
36081052500,50.7510729613734,23.4978540772532,4.88197424892704,9.985935302391,56.9620253164557,4.07876230661041,71.6677829872739,35.0971198928332,57.2002679169457,63.7339055793991,2.73605150214592,9.97854077253219,23.8197424892704,1.58,4.13,491,4.96,87,1.67,3084,4.65,321,17.72,5.3,2,5.2,16.8,28473,11.77,52.9,5.08,0
36005038600,53.7425889328063,27.7791501976285,5.10128458498024,3.99042298483639,52.8731045490822,0.119712689545092,69.4674371388412,22.9423707637045,49.3831016710917,1.53162055335968,82.3740118577075,7.94219367588933,9.86907114624506,1.56,2.67,379,4.24,76,0,2275,3.69,263,14.05,10.5,6,5,21.6,21068,26.09,54.23,4.96,0
36081004500,55.9878419452887,13.4650455927052,15.9270516717325,6.77186061801446,56.2787639710717,7.36357659434583,62.200956937799,9.50102529049897,43.8824333561176,51.8844984802432,3.82978723404255,22.1276595744681,18.9969604863222,0.7,0,492,2.7,89,0,2997,2.99,328,12.58,13.2,6,6.8,5.7,44527,20.75,35.77,7.58,0
36081011800,47.6967718534639,29.379760609358,3.69967355821545,2.4113475177305,53.4751773049645,4.39716312056738,66.6984278227727,26.0600285850405,51.9294902334445,12.6586869785999,9.8657961552412,34.3489299963729,29.3072179905695,1.5,3.23,484,4.25,77,1.29,2911,4.3,297,25.2,7.2,5,7.7,19.1,19595,9.24,55.95,3.22,0
36081138501,48.2146630044369,25.9032326220156,11.9163321360659,6.14724803431022,55.5396711937098,6.64760543245175,57.989417989418,35.7671957671958,46.2698412698413,29.4105218677372,1.96492710754278,62.9621804352419,5.15529262624128,2.05,9.4,457,6.09,86,2.58,2805,4.4,304,8.86,7,6,2.9,7.1,32302,5.1,35.47,4.15,0
36047055600,50.5194095133953,30.6451612903226,7.51776927282668,6.14657210401891,46.8873128447597,6.77698975571316,62.3809523809524,18.1684981684982,44.6520146520147,82.7774740295243,0.546746856205577,12.356478950246,1.91361399671952,1.22,3.64,263,4.14,46,1.06,1978,2.11,184,13.29,6.2,6,2.4,17.2,28952,8.41,39.55,11.51,0
36047068800,50.1833740831296,20.721271393643,12.1026894865526,5.23648648648649,63.3445945945946,7.09459459459459,67.2,33.8181818181818,49.5272727272727,33.9853300733496,59.3520782396088,3.66748166259169,6.17359413202934,1.65,4.42,252,5.89,47,0,1929,6.23,188,10.13,9.6,2,3.1,4.6,39465,14.31,39.32,2.18,0
36005038900,50.455207574654,33.0844865258558,2.93153678077203,24.0998838559814,24.5644599303136,0,63.0576441102757,8.1203007518797,38.9724310776942,27.5127458120903,12.9825200291333,1.98470502549162,59.1587764020393,0.56,1.92,408,3.27,87,0,2553,1.92,288,32.51,12,6,13.7,43.3,13291,15.89,49.38,9.94,0
36005042600,57.4495865370666,21.7612070216161,8.77702016538517,8.42052815146986,50.2242152466368,5.58046836073742,65.8353679804674,23.9972096267876,43.163585629578,4.27970404758451,82.8376613956187,7.2392282025243,7.38430291600174,1.36,2.6,357,3.5,72,0,2084,3.31,249,12.37,11.5,4,6.5,9.4,30801,12.97,39.16,7.96,0
36047069200,54.0249826509368,29.1811242192922,5.41290770298404,1.23304562268804,75.0924784217016,5.91861898890259,70.3868385949311,34.3708314806581,54.3352601156069,9.26439972241499,78.1748785565579,3.50451075641915,5.55170020818876,1.64,4.94,252,5.58,44,1.26,1906,5.94,181,9.55,7.5,2,7.3,1.1,34846,4.08,54.65,4.65,0
36103146608,46.9496021220159,22.2432739674119,9.32171276998863,0,67.8861788617886,13.2113821138211,74.5446053246147,66.0906118636151,47.5945819710416,82.9859795377037,0,2.57673361121637,12.9973474801061,6.81,8.47,14,10.46,10,0,257,7.49,32,11.23,12.5,2,3.6,8.9,36734,9.65,38.2,6.83,17.93
36081001600,49.8483316481294,21.8065385911695,4.17930569598921,5.5198973042362,50.3209242618742,5.64826700898588,66.3987138263666,14.6302250803859,53.2556270096463,9.47084597236266,7.92045837546343,13.4816312773846,73.340074148972,2.84,2.71,478,6.41,72,0,2814,5.43,285,20.84,9.3,5,11.8,9.7,30113,8.02,51.76,7.14,0
36061000800,50.1989461232391,16.9050435530702,14.4424131627057,10.2593995919557,30.719906732731,1.10754881958613,59.2333210468116,9.48519474136872,33.3087602899619,8.12990644155285,0.967846004946769,83.9122486288848,2.84976879234326,0.8,1.35,521,2.6,94,0,3189,0,334,55.7,10.4,6,5.4,26.5,19885,40.66,52.59,7.13,0
36081018600,53.5142995637421,27.5327193407659,6.20455647115851,3.6144578313253,60.8433734939759,1.00401606425703,64.8580441640378,23.6593059936909,44.2902208201893,1.93892389723703,66.3596703829375,12.6514784294716,10.2762966553563,2.19,2.05,484,5.05,80,1.32,2928,2.05,298,22.92,14.5,2,7.1,12.6,26262,17.73,59.86,8.44,0
36081115900,52.0710059171598,17.1597633136095,7.82380013149244,5.28949249463903,48.5346676197284,4.28877769835597,60.8912188728702,29.9344692005242,42.2280471821756,6.64036817882972,2.32303309226386,74.9945211483673,12.3383738768354,1.24,3.65,475,2.91,85,1.37,2920,2.91,317,21.36,8.2,5,5.9,17.4,21877,16.99,31.73,8.09,0
36087012402,42.2817498554635,21.7961071497398,5.18404316824051,4.86526946107784,41.7664670658683,7.33532934131737,78.92968562515,42.4526037916967,44.2524598032157,9.19252264405473,40.9712854114473,2.21622663326267,50.067450375795,6.2,2.48,30,10.25,23,0,414,2.52,66,37.14,10.3,5,3.5,20.4,20665,26.59,64.56,6.33,0
34017004102,50.920245398773,24.6275197195443,6.36868244230207,17.5790285273709,34.0015420200463,1.07941403238242,60.6777267913872,22.0967172608542,29.79174020473,15.1037101957347,52.2348816827344,4.17762196903301,33.5962605901256,1.44,2.16,462,4.49,88,0,2762,2.97,300,24.18,10.7,6,17.9,22,23375,26.89,57.61,3.75,0
36081021400,49.3612745801636,24.8744079230659,4.37778096741783,7.63052208835341,53.1905399375279,3.6144578313253,69.9532205829435,13.0802446923354,54.1201871176682,9.63111812831922,5.23898378068035,35.495909286637,41.2085546146117,0.55,1.68,494,2.45,83,0,3043,2.69,312,25.39,8.8,6,13.1,28.6,22978,14,52.54,3.98,0
36085020804,52.1285689861515,22.0379552060181,10.155582150795,3.87323943661972,62.374245472837,13.9839034205231,57.7083333333333,40.7916666666667,38.875,85.3650196614806,0.273551034364849,4.80424004103265,5.0777910753975,1.76,11.23,52,4.87,29,4.22,656,4.87,62,4.51,9.9,2,2.3,2.8,40123,7.19,43.32,3.04,0.43
36079010100,46.8903436988543,25.6410256410256,6.6012002182215,2.79169649248389,67.4302075876879,8.01717967072298,73.8515901060071,64.0218438805011,49.2451011885641,78.4233496999454,5.70103655210038,1.96399345335516,12.3567921440262,9.54,11.6,18,21.35,2,11.6,54,15.67,9,10.32,13.9,2,3.5,1.8,39224,8.16,45.75,16.91,0
