,origin,destination,minutes
4027398,36061014402,36061005200,49.32
4027401,36061014402,36061008300,64.77
4027406,36061014402,36061014900,47.2
4027421,36061014402,36061015700,41.19
4027422,36061014402,36061015900,48.14
4027425,36061014402,36061016300,44.4
4027444,36061014402,36061014500,52.73
4027456,36061014402,36061010602,26.62
4027457,36061014402,36061011600,22.48
4027460,36061014402,36081003700,31.11
4027466,36061014402,36061012400,16.11
4027502,36061014402,36081008700,21.11
4027523,36061014402,36061016700,41.41
4027540,36061014402,36047042900,104.86
4027557,36061014402,36081066501,115.27
4027561,36061014402,36081051100,99.81
4027584,36061014402,36081026700,81.29
4027620,36061014402,36081038302,132.87
4027643,36061014402,36081033100,90.48
4027644,36061014402,36081092900,171.4
4027650,36061014402,36081038301,120.75
4027652,36061014402,36081093900,171.63
4037488,36081064102,36047021500,133.6
4037537,36081064102,36047051500,114.2
4037538,36081064102,36047051700,120.19
4037542,36081064102,36047059100,110.13
4037616,36081064102,36047042900,75.84
4037633,36081064102,36081066501,53.46
4037637,36081064102,36081051100,70.31
4037660,36081064102,36081026700,77.5
4037696,36081064102,36081038302,72.74
4037719,36081064102,36081033100,111.89
4037720,36081064102,36081092900,145.3
4037737,36081064102,36047026300,102.51
4037779,36081064102,36081038301,104.89
4037782,36081064102,36081104700,129.91
4037786,36081064102,36047021300,131.43
4037787,36081064102,36047032500,129.22
4037788,36081064102,36047032300,126.42
4037789,36081064102,36047032100,124.99
4037790,36081064102,36047031900,120.11
4037791,36081064102,36047021700,127.88
4037792,36081064102,36047021900,123.92
4037793,36081064102,36047031702,119.31
4037800,36081064102,36047034100,112.89
4037843,36081064102,36047092400,87.53
4037844,36081064102,36047035900,92.1
4037848,36081064102,36047034500,100.43
4037880,36081064102,36047114201,57.46
4037900,36081064102,36081056100,38.43
4037935,36081064102,36047114202,52.48
4037939,36081064102,36047118000,41.01
4037975,36081064102,36047098200,100.91
4037991,36081064102,36047101800,113.78
4037999,36081064102,36047110400,83.3
4038014,36081064102,36081005800,41.88
4038039,36081064102,36081064102,0.0
4038040,36081064102,36081063900,7.74
4038043,36081064102,36047099800,137.86
4038072,36081064102,36081064101,8.99
4038074,36081064102,36081002400,12.79
4038098,36081064102,36081077300,34.0
4038165,36081064102,36081024000,54.24
4038183,36081064102,36081044000,78.95
4038188,36081064102,36081043200,95.03
4038193,36081064102,36081032000,120.97
4038194,36081064102,36081029400,101.45
4038216,36081064102,36081045200,69.3
4038219,36081064102,36081042600,108.9
4038235,36081064102,36081083700,87.75
4038238,36081064102,36081121100,100.16
4038243,36081064102,36081084500,94.59
4038246,36081064102,36081141700,109.49
4038252,36081064102,36081133300,100.12
4038260,36081064102,36081069000,132.41
4038261,36081064102,36081068000,133.9
4038308,36081064102,36081140902,117.53
4038316,36081064102,36081128300,116.76
4038318,36081064102,36081129102,124.54
4038319,36081064102,36081129103,122.25
4038320,36081064102,36081129104,132.32
4038346,36081064102,36081115100,125.58
4046654,36081066501,36047017700,135.79
4046656,36081066501,36047002100,140.43
4046659,36081066501,36047015900,122.5
4046660,36081066501,36047020700,115.75
4046661,36081066501,36047021500,116.99
4046676,36081066501,36061014402,115.27
4046677,36081066501,36061015200,117.21
4046678,36081066501,36061016200,127.43
4046681,36081066501,36081009900,100.67
4046684,36081066501,36061024000,118.84
4046690,36081066501,36047021100,101.06
4046693,36081066501,36061000202,119.96
4046694,36081066501,36061000600,118.35
4046696,36081066501,36061001600,119.12
4046700,36081066501,36061001001,120.57
4046703,36081066501,36061001002,118.71
4046730,36081066501,36061003601,118.97
4046735,36081066501,36061003200,120.7
4046736,36081066501,36061002000,122.29
4046738,36081066501,36061002400,127.75
4046763,36081066501,36047051500,73.54
4046764,36081066501,36047051700,79.52
4046768,36081066501,36047059100,69.46
4046787,36081066501,36061005600,125.28
4046831,36081066501,36061010601,116.24
4046833,36081066501,36081002500,91.73
4046836,36081066501,36061008603,119.94
4046848,36081066501,36061010602,115.71
4046849,36081066501,36061011600,117.85
4046852,36081066501,36081003700,94.79
4046856,36081066501,36061012400,124.21
4046890,36081066501,36081008700,99.15
4046918,36081066501,36047042900,49.1
4046935,36081066501,36081066501,0.0
4046939,36081066501,36081051100,18.42
4046962,36081066501,36081026700,45.31
4046998,36081066501,36081038302,64.86
4047021,36081066501,36081033100,88.69
4047022,36081066501,36081092900,134.9
4047040,36081066501,36047026300,78.3
4047082,36081066501,36081038301,90.72
4047086,36081066501,36081104700,119.51
4047087,36081066501,36081094500,136.04
4047088,36081066501,36081093900,135.23
4047091,36081066501,36047021300,119.09
4047092,36081066501,36047032500,119.14
4047093,36081066501,36047032300,118.92
4047094,36081066501,36047032100,117.52
4047095,36081066501,36047031900,112.74
4047096,36081066501,36047021700,113.3
4047097,36081066501,36047021900,111.19
4047098,36081066501,36047031702,107.88
4047105,36081066501,36047034100,101.62
4047145,36081066501,36047092400,92.8
4047146,36081066501,36047035900,90.62
4047150,36081066501,36047034500,91.83
4047182,36081066501,36047114201,72.94
4047202,36081066501,36081056100,44.85
4047233,36081066501,36047114202,70.79
4047235,36081066501,36047118000,64.24
4047270,36081066501,36047098200,115.52
4047279,36081066501,36047101800,130.87
4047287,36081066501,36047110400,104.21
4047302,36081066501,36081005800,87.2
4047327,36081066501,36081064102,53.46
4047328,36081066501,36081063900,47.19
4047339,36081066501,36081064101,59.79
4047341,36081066501,36081002400,62.98
4047365,36081066501,36081077300,64.36
4047427,36081066501,36081024000,94.99
4047440,36081066501,36081044000,119.7
4047458,36081066501,36081045200,102.93
4047473,36081066501,36081083700,86.67
4047476,36081066501,36081121100,106.59
4047478,36081066501,36081084500,89.06
4047481,36081066501,36081141700,118.66
4047487,36081066501,36081133300,124.32
4047500,36081066501,36081115100,117.79
4051189,36081069400,36081005800,118.57
4051227,36081069400,36081094202,186.25
4051228,36081069400,36081095400,174.43
4051229,36081069400,36081096400,168.25
4051284,36081069400,36081024000,96.75
4051301,36081069400,36081044000,85.34
4051306,36081069400,36081043200,67.3
4051311,36081069400,36081097202,164.31
4051314,36081069400,36081100801,135.28
4051317,36081069400,36081032000,22.13
4051318,36081069400,36081029400,44.28
4051337,36081069400,36081045200,104.33
4051338,36081069400,36081042600,63.87
4051354,36081069400,36081133300,121.92
4051361,36081069400,36081069000,11.81
4051363,36081069400,36081101002,130.34
4051364,36081069400,36081099802,140.41
4051365,36081069400,36081099200,136.81
4051373,36081069400,36081069400,0.0
4051374,36081069400,36081068000,12.69
4051392,36081069400,36081061400,50.14
4051463,36081069400,36081128300,130.03
4051471,36081069400,36081129102,121.01
4052107,36081095400,36047101800,217.26
4052113,36081095400,36047066600,212.31
4052116,36081095400,36047070201,190.32
4052132,36081095400,36081091800,87.39
4052133,36081095400,36081092200,72.34
4052134,36081095400,36081092800,65.85
4052135,36081095400,36081093401,57.34
4052136,36081095400,36081093402,50.77
4052137,36081095400,36081094203,20.95
4052138,36081095400,36081094201,28.51
4052139,36081095400,36081094202,16.53
4052140,36081095400,36081095400,0.0
4052141,36081095400,36081096400,7.96
4052142,36081095400,36081093800,41.89
4052154,36081095400,36081097202,17.59
4052157,36081095400,36081100801,58.08
4052160,36081095400,36081032000,192.36
4052161,36081095400,36081029400,213.66
4052166,36081095400,36081069000,182.04
4052168,36081095400,36081101002,67.29
4052169,36081095400,36081099802,49.81
4052170,36081095400,36081099200,37.62
4052178,36081095400,36081069400,174.43
4052179,36081095400,36081068000,182.92
4052200,36081099802,36081092200,117.36
4052201,36081099802,36081092800,110.57
4052202,36081099802,36081093401,101.67
4052203,36081099802,36081093402,94.17
4052204,36081099802,36081094203,60.32
4052205,36081099802,36081094201,71.42
4052206,36081099802,36081094202,60.98
4052207,36081099802,36081095400,49.81
4052208,36081099802,36081096400,43.63
4052209,36081099802,36081093800,81.44
4052213,36081099802,36081097202,38.92
4052216,36081099802,36081100801,29.4
4052219,36081099802,36081032000,158.34
4052221,36081099802,36081069000,148.01
4052223,36081099802,36081101002,23.31
4052224,36081099802,36081099802,0.0
4052225,36081099802,36081099200,16.75
4052233,36081099802,36081069400,140.41
4052234,36081099802,36081068000,148.9
4053527,36081094201,36047101800,198.67
4053533,36081094201,36047066600,186.49
4053537,36081094201,36047070201,164.5
4053539,36081094201,36047069602,166.76
4053542,36081094201,36047099800,189.91
4053560,36081094201,36081091800,60.39
4053561,36081094201,36081092200,46.47
4053562,36081094201,36081092800,39.98
4053563,36081094201,36081093401,31.28
4053564,36081094201,36081093402,23.78
4053565,36081094201,36081094203,17.86
4053566,36081094201,36081094201,0.0
4053567,36081094201,36081094202,12.94
4053568,36081094201,36081095400,28.51
4053569,36081094201,36081096400,33.54
4053570,36081094201,36081093800,14.32
4053573,36081094201,36081097202,38.18
4053576,36081094201,36081100801,80.88
4053580,36081094201,36081101002,89.14
4053581,36081094201,36081099802,71.42
4053582,36081094201,36081099200,60.22
4053598,36081094202,36047101800,203.95
4053604,36081094202,36047066600,198.91
4053607,36081094202,36047070201,176.92
4053609,36081094202,36047069602,179.18
4053611,36081094202,36047099800,202.33
4053630,36081094202,36081091800,72.44
4053631,36081094202,36081092200,58.89
4053632,36081094202,36081092800,52.22
4053633,36081094202,36081093401,43.33
4053634,36081094202,36081093402,35.83
4053635,36081094202,36081094203,9.84
4053636,36081094202,36081094201,12.94
4053637,36081094202,36081094202,0.0
4053638,36081094202,36081095400,16.53
4053639,36081094202,36081096400,21.56
4053640,36081094202,36081093800,26.14
4053650,36081094202,36081097202,27.74
4053653,36081094202,36081100801,70.04
4053656,36081094202,36081032000,204.18
4053657,36081094202,36081029400,200.9
4053659,36081094202,36081101002,78.7
4053660,36081094202,36081099802,60.98
4053661,36081094202,36081099200,49.58
4053669,36081094202,36081069400,186.25
4053676,36081094203,36047101800,210.56
4053679,36081094203,36047066600,204.15
4053682,36081094203,36047070201,182.16
4053683,36081094203,36047069602,184.42
4053693,36081094203,36081091800,76.49
4053694,36081094203,36081092200,64.13
4053695,36081094203,36081092800,56.27
4053696,36081094203,36081093401,47.38
4053697,36081094203,36081093402,39.88
4053698,36081094203,36081094203,0.0
4053699,36081094203,36081094201,17.86
4053700,36081094203,36081094202,9.84
4053701,36081094203,36081095400,20.95
4053702,36081094203,36081096400,25.77
4053703,36081094203,36081093800,27.15
4053706,36081094203,36081097202,27.4
4053709,36081094203,36081100801,72.11
4053713,36081094203,36081101002,78.65
4053714,36081094203,36081099802,60.32
4053715,36081094203,36081099200,51.45
4053989,36081100801,36081092200,125.85
4053990,36081100801,36081092800,119.36
4053991,36081100801,36081093401,110.85
4053992,36081100801,36081093402,103.77
4053993,36081100801,36081094203,72.11
4053994,36081100801,36081094201,80.88
4053995,36081100801,36081094202,70.04
4053996,36081100801,36081095400,58.08
4053997,36081100801,36081096400,51.91
4053998,36081100801,36081093800,93.23
4054025,36081100801,36081097202,48.46
4054028,36081100801,36081100801,0.0
4054031,36081100801,36081032000,153.2
4054032,36081100801,36081029400,174.5
4054043,36081100801,36081042600,182.19
4054047,36081100801,36081069000,142.88
4054049,36081100801,36081101002,34.7
4054050,36081100801,36081099802,29.4
4054051,36081100801,36081099200,21.08
4054059,36081100801,36081069400,135.28
4054060,36081100801,36081068000,143.77
4054199,36081096400,36047066600,217.34
4054213,36081096400,36081091800,92.41
4054214,36081096400,36081092200,77.36
4054215,36081096400,36081092800,70.87
4054216,36081096400,36081093401,62.36
4054217,36081096400,36081093402,55.8
4054218,36081096400,36081094203,25.77
4054219,36081096400,36081094201,33.54
4054220,36081096400,36081094202,21.56
4054221,36081096400,36081095400,7.96
4054222,36081096400,36081096400,0.0
4054223,36081096400,36081093800,46.91
4054239,36081096400,36081097202,11.42
4054242,36081096400,36081100801,51.91
4054245,36081096400,36081032000,186.18
4054246,36081096400,36081029400,207.48
4054252,36081096400,36081069000,175.86
4054254,36081096400,36081101002,61.12
4054255,36081096400,36081099802,43.63
4054256,36081096400,36081099200,31.45
4054264,36081096400,36081069400,168.25
4054265,36081096400,36081068000,176.75
4054285,36081032000,36081038302,151.64
4054295,36081032000,36081005800,98.14
4054315,36081032000,36081064102,120.97
4054328,36081032000,36081064101,115.09
4054330,36081032000,36081002400,108.18
4054350,36081032000,36081077300,108.26
4054354,36081032000,36081094202,204.18
4054355,36081032000,36081095400,192.36
4054356,36081032000,36081096400,186.18
4054414,36081032000,36081024000,75.4
4054433,36081032000,36081044000,66.47
4054438,36081032000,36081043200,50.6
4054443,36081032000,36081097202,182.24
4054446,36081032000,36081100801,153.2
4054449,36081032000,36081032000,0.0
4054450,36081032000,36081029400,22.93
4054471,36081032000,36081045200,82.98
4054473,36081032000,36081042600,48.45
4054492,36081032000,36081133300,106.78
4054500,36081032000,36081069000,12.54
4054502,36081032000,36081101002,148.27
4054503,36081032000,36081099802,158.34
4054504,36081032000,36081099200,154.74
4054512,36081032000,36081069400,22.13
4054513,36081032000,36081068000,20.77
4054531,36081032000,36081061400,59.64
4054600,36081032000,36081128300,119.29
4054609,36081032000,36081129102,113.69
4054611,36081032000,36081129103,124.34
4054614,36081032000,36081129104,121.72
4054618,36081032000,36081156700,125.89
4054643,36081101002,36081093402,112.02
4054644,36081101002,36081094203,78.65
4054645,36081101002,36081094201,89.14
4054646,36081101002,36081094202,78.7
4054647,36081101002,36081095400,67.29
4054648,36081101002,36081096400,61.12
4054649,36081101002,36081093800,99.77
4054654,36081101002,36081097202,56.64
4054657,36081101002,36081100801,34.7
4054660,36081101002,36081032000,148.27
4054661,36081101002,36081029400,169.57
4054666,36081101002,36081069000,137.95
4054668,36081101002,36081101002,0.0
4054669,36081101002,36081099802,23.31
4054670,36081101002,36081099200,32.99
4054678,36081101002,36081069400,130.34
4054679,36081101002,36081068000,138.84
4055176,36081099200,36081091800,119.71
4055177,36081099200,36081092200,105.39
4055178,36081099200,36081092800,98.9
4055179,36081099200,36081093401,90.39
4055180,36081099200,36081093402,83.1
4055181,36081099200,36081094203,51.45
4055182,36081099200,36081094201,60.22
4055183,36081099200,36081094202,49.58
4055184,36081099200,36081095400,37.62
4055185,36081099200,36081096400,31.45
4055186,36081099200,36081093800,72.57
4055192,36081099200,36081097202,27.8
4055195,36081099200,36081100801,21.08
4055198,36081099200,36081032000,154.74
4055199,36081099200,36081029400,176.04
4055202,36081099200,36081069000,144.41
4055204,36081099200,36081101002,32.99
4055205,36081099200,36081099802,16.75
4055206,36081099200,36081099200,0.0
4055214,36081099200,36081069400,136.81
4055215,36081099200,36081068000,145.3
4055635,36081097202,36081091800,97.67
4055636,36081097202,36081092200,84.12
4055637,36081097202,36081092800,77.46
4055638,36081097202,36081093401,68.57
4055639,36081097202,36081093402,61.06
4055640,36081097202,36081094203,27.4
4055641,36081097202,36081094201,38.18
4055642,36081097202,36081094202,27.74
4055643,36081097202,36081095400,17.59
4055644,36081097202,36081096400,11.42
4055645,36081097202,36081093800,48.52
4055649,36081097202,36081097202,0.0
4055652,36081097202,36081100801,48.46
4055655,36081097202,36081032000,182.24
4055656,36081097202,36081069000,171.92
4055658,36081097202,36081101002,56.64
4055659,36081097202,36081099802,38.92
4055660,36081097202,36081099200,27.8
4055668,36081097202,36081069400,164.31
4055669,36081097202,36081068000,172.81
4057651,36061011600,36061000700,89.81
4057652,36061011600,36061031704,92.16
4057656,36061011600,36061031900,96.34
4057657,36061011600,36061000900,91.76
4057662,36061011600,36061001502,93.36
4057663,36061011600,36061001501,92.3
4057664,36061011600,36061031703,81.65
4057668,36061011600,36047002100,97.37
4057669,36061011600,36061002500,87.76
4057670,36061011600,36061000800,82.42
4057679,36061011600,36061014300,39.65
4057682,36061011600,36061014402,22.48
4057683,36061011600,36061015200,26.66
4057689,36061011600,36061015802,38.53
4057690,36061011600,36061016002,42.4
4057692,36061011600,36061016200,40.6
4057696,36061011600,36061017800,52.28
4057704,36061011600,36081009900,59.27
4057707,36061011600,36061017100,48.82
4057709,36061011600,36061017500,52.88
4057714,36061011600,36061017900,55.27
4057716,36061011600,36061018300,59.28
4057719,36061011600,36061018700,63.07
4057721,36061011600,36061019100,66.64
4057723,36061011600,36061019500,70.54
4057724,36061011600,36061019900,74.49
4057727,36061011600,36061019701,72.21
4057729,36061011600,36061020300,78.72
4057731,36061011600,36061020500,80.07
4057738,36061011600,36061021100,85.41
4057741,36061011600,36061022302,96.45
4057743,36061011600,36061022301,93.03
4057744,36061011600,36061022500,97.57
4057745,36061011600,36061022900,101.39
4057749,36061011600,36061023300,105.4
4057751,36061011600,36061023700,108.69
4057752,36061011600,36061024100,114.02
4057754,36061011600,36061024700,119.58
4057763,36061011600,36061019200,57.45
4057767,36061011600,36061019800,66.08
4057775,36061011600,36061024200,67.32
4057779,36061011600,36061021000,78.81
4057781,36061011600,36061024000,67.2
4057793,36061011600,36005003700,88.01
4057794,36061011600,36005003500,92.35
4057807,36061011600,36061021703,88.98
4057821,36061011600,36061023100,100.11
4057822,36061011600,36061023600,98.19
4057840,36061011600,36061023501,104.77
4057843,36061011600,36005018900,109.11
4057849,36061011600,36061024500,116.89
4057851,36061011600,36061031100,128.83
4057853,36061011600,36047021100,101.05
4057856,36061011600,36061000202,80.44
4057857,36061011600,36061000600,80.81
4057859,36061011600,36061001600,75.94
4057867,36061011600,36061001001,76.84
4057870,36061011600,36061001002,73.14
4057911,36061011600,36061003601,68.49
4057921,36061011600,36061006500,74.54
4057926,36061011600,36061003200,61.98
4057927,36061011600,36061002000,68.33
4057929,36061011600,36061002400,62.91
4057954,36061011600,36047051500,81.62
4057955,36061011600,36047051700,77.63
4057959,36061011600,36047059100,80.63
4057980,36061011600,36061005600,53.04
4058055,36061011600,36061010601,11.53
4058057,36061011600,36081002500,43.74
4058060,36061011600,36061008603,16.36
4058067,36061011600,36061011201,23.75
4058076,36061011600,36061007900,81.12
4058084,36061011600,36061005200,60.0
4058087,36061011600,36061008300,75.36
4058093,36061011600,36061014900,28.27
4058109,36061011600,36061015700,32.04
4058110,36061011600,36061015900,38.85
4058113,36061011600,36061016300,41.3
4058132,36061011600,36061014500,33.84
4058144,36061011600,36061010602,6.06
4058145,36061011600,36061011600,0.0
4058148,36061011600,36081003700,53.53
4058154,36061011600,36061012400,7.27
4058190,36061011600,36081008700,43.54
4058211,36061011600,36061016700,44.64
4058227,36061011600,36047042900,116.82
4058244,36061011600,36081066501,117.85
4058248,36061011600,36081051100,101.04
4058271,36061011600,36081026700,93.02
4058307,36061011600,36081038302,146.53
4058329,36061011600,36081033100,112.91
4058330,36061011600,36081092900,193.18
4058339,36061011600,36047026300,120.19
4059739,36061012400,36061000700,93.62
4059740,36061012400,36061031704,95.97
4059744,36061012400,36061001502,97.16
4059745,36061012400,36061001501,97.16
4059746,36061012400,36061031703,85.46
4059750,36061012400,36047002100,102.23
4059751,36061012400,36061002500,92.62
4059752,36061012400,36061000800,87.28
4059759,36061012400,36061014300,34.54
4059762,36061012400,36061014402,16.11
4059763,36061012400,36061015200,20.28
4059769,36061012400,36061015802,33.14
4059770,36061012400,36061016002,37.05
4059772,36061012400,36061016200,35.07
4059776,36061012400,36061017800,46.76
4059784,36061012400,36081009900,52.91
4059787,36061012400,36061017100,44.22
4059789,36061012400,36061017500,47.76
4059794,36061012400,36061017900,50.16
4059796,36061012400,36061018300,54.16
4059799,36061012400,36061018700,57.95
4059801,36061012400,36061019100,61.53
4059803,36061012400,36061019500,65.43
4059804,36061012400,36061019900,69.38
4059807,36061012400,36061019701,67.09
4059809,36061012400,36061020300,73.61
4059811,36061012400,36061020500,74.96
4059818,36061012400,36061021100,80.01
4059821,36061012400,36061022302,91.06
4059823,36061012400,36061022301,87.64
4059824,36061012400,36061022500,92.18
4059825,36061012400,36061022900,95.99
4059829,36061012400,36061023300,100.0
4059831,36061012400,36061023700,103.3
4059832,36061012400,36061024100,108.62
4059834,36061012400,36061024700,114.18
4059843,36061012400,36061019200,51.92
4059847,36061012400,36061019800,60.68
4059855,36061012400,36061024200,61.92
4059859,36061012400,36061021000,73.42
4059861,36061012400,36061024000,60.82
4059873,36061012400,36005003700,82.48
4059874,36061012400,36005003500,86.82
4059887,36061012400,36061021703,83.59
4059901,36061012400,36061023100,94.72
4059902,36061012400,36061023600,92.79
4059924,36061012400,36061023501,99.38
4059927,36061012400,36005018900,103.71
4059934,36061012400,36061024500,111.49
4059937,36061012400,36061025100,115.33
4059940,36061012400,36005000200,61.13
4059941,36061012400,36061031100,123.44
4059943,36061012400,36047021100,100.8
4059946,36061012400,36061000202,80.87
4059947,36061012400,36061000600,83.51
4059949,36061012400,36061001600,80.8
4059957,36061012400,36061001001,77.05
4059960,36061012400,36061001002,73.56
4059998,36061012400,36061003601,73.35
4060008,36061012400,36061006500,79.68
4060013,36061012400,36061003200,66.84
4060014,36061012400,36061002000,68.76
4060016,36061012400,36061002400,63.34
4060039,36061012400,36047051500,81.38
4060040,36061012400,36047051700,77.38
4060044,36061012400,36047059100,83.11
4060065,36061012400,36061005600,58.43
4060140,36061012400,36061010601,16.69
4060142,36061012400,36081002500,50.1
4060145,36061012400,36061008603,22.71
4060152,36061012400,36061011201,30.0
4060161,36061012400,36061007900,85.9
4060168,36061012400,36061005200,65.39
4060171,36061012400,36061008300,79.16
4060177,36061012400,36061014900,32.01
4060193,36061012400,36061015700,29.9
4060194,36061012400,36061015900,36.84
4060197,36061012400,36061016300,39.19
4060216,36061012400,36061014500,37.55
4060228,36061012400,36061010602,11.41
4060229,36061012400,36061011600,7.27
4060232,36061012400,36081003700,47.18
4060238,36061012400,36061012400,0.0
4060274,36061012400,36081008700,37.18
4060295,36061012400,36061016700,41.8
4060312,36061012400,36047042900,120.92
4060329,36061012400,36081066501,124.21
4060333,36061012400,36081051100,107.39
4060356,36061012400,36081026700,97.36
4060392,36061012400,36081038302,148.94
4060415,36061012400,36081033100,106.55
4060416,36061012400,36081092900,187.47
4061106,36061015700,36061000700,68.91
4061107,36061015700,36061031704,71.26
4061111,36061015700,36061001502,72.45
4061113,36061015700,36061001501,74.87
4061114,36061015700,36061031703,60.75
4061116,36061015700,36047002100,105.03
4061117,36061015700,36061002500,78.03
4061118,36061015700,36061000800,82.99
4061129,36061015700,36061014300,21.66
4061132,36061015700,36061014402,41.19
4061133,36061015700,36061015200,42.81
4061139,36061015700,36061015802,40.23
4061140,36061015700,36061016002,36.41
4061142,36061015700,36061016200,55.25
4061146,36061015700,36061017800,65.98
4061154,36061015700,36081009900,78.03
4061157,36061015700,36061017100,17.11
4061159,36061015700,36061017500,21.41
4061164,36061015700,36061017900,24.8
4061166,36061015700,36061018300,28.96
4061169,36061015700,36061018700,33.01
4061171,36061015700,36061019100,36.79
4061173,36061015700,36061019500,40.92
4061174,36061015700,36061019900,44.71
4061177,36061015700,36061019701,43.7
4061179,36061015700,36061020300,50.21
4061181,36061015700,36061020500,50.27
4061188,36061015700,36061021100,57.37
4061191,36061015700,36061022302,68.39
4061193,36061015700,36061022301,66.99
4061194,36061015700,36061022500,71.53
4061195,36061015700,36061022900,75.83
4061204,36061015700,36061023300,79.84
4061206,36061015700,36061023700,82.65
4061207,36061015700,36061024100,88.02
4061210,36061015700,36061024700,94.26
4061212,36061015700,36061025500,104.56
4061221,36061015700,36061019200,71.14
4061225,36061015700,36061019800,60.3
4061233,36061015700,36061024200,68.34
4061237,36061015700,36061021000,72.61
4061239,36061015700,36061024000,82.91
4061251,36061015700,36005003700,99.43
4061252,36061015700,36005003500,103.77
4061264,36061015700,36061021703,66.12
4061278,36061015700,36061023100,76.92
4061279,36061015700,36061023600,80.56
4061294,36061015700,36061023501,82.06
4061297,36061015700,36005018900,96.89
4061303,36061015700,36061024500,93.65
4061306,36061015700,36061025100,97.49
4061311,36061015700,36005020100,109.93
4061312,36061015700,36061031100,106.43
4061316,36061015700,36061000202,94.52
4061317,36061015700,36061000600,87.51
4061319,36061015700,36061001600,87.47
4061327,36061015700,36061001001,100.89
4061330,36061015700,36061001002,95.56
4061365,36061015700,36061003601,81.62
4061375,36061015700,36061006500,73.49
4061380,36061015700,36061003200,79.98
4061381,36061015700,36061002000,91.27
4061383,36061015700,36061002400,86.76
4061396,36061015700,36047051500,106.49
4061397,36061015700,36047051700,102.5
4061401,36061015700,36047059100,104.85
4061422,36061015700,36061005600,53.53
4061497,36061015700,36061010601,39.69
4061499,36061015700,36081002500,67.96
4061502,36061015700,36061008603,43.39
4061509,36061015700,36061011201,22.87
4061518,36061015700,36061007900,64.03
4061526,36061015700,36061005200,59.71
4061529,36061015700,36061008300,55.11
4061536,36061015700,36061014900,8.9
4061554,36061015700,36061015700,0.0
4061555,36061015700,36061015900,6.95
4061558,36061015700,36061016300,9.35
4061577,36061015700,36061014500,12.33
4061589,36061015700,36061010602,35.26
4061590,36061015700,36061011600,32.04
4061593,36061015700,36081003700,72.3
4061599,36061015700,36061012400,29.9
4061635,36061015700,36081008700,62.3
4061656,36061015700,36061016700,12.73
4061675,36061015700,36081051100,125.25
4061682,36061015700,36081026700,117.24
4061694,36061015700,36081033100,131.67
4066262,36081002500,36061000700,110.2
4066263,36081002500,36061031704,114.66
4066267,36081002500,36061031900,118.83
4066268,36081002500,36061000900,113.35
4066269,36081002500,36047000700,124.43
4066274,36081002500,36061001502,105.91
4066275,36081002500,36061001501,103.07
4066276,36081002500,36061031703,104.14
4066280,36081002500,36047002100,108.14
4066281,36081002500,36061002500,98.53
4066282,36081002500,36061000800,93.19
4066296,36081002500,36061014300,69.96
4066299,36081002500,36061014402,44.97
4066300,36081002500,36061015200,46.91
4066306,36081002500,36061015802,55.24
4066307,36081002500,36061016002,59.16
4066309,36081002500,36061016200,57.13
4066313,36081002500,36061017800,68.81
4066321,36081002500,36081009900,41.69
4066324,36081002500,36061017100,84.49
4066326,36081002500,36061017500,85.39
4066331,36081002500,36061017900,83.42
4066333,36081002500,36061018300,80.75
4066336,36081002500,36061018700,82.03
4066338,36081002500,36061019100,85.45
4066340,36081002500,36061019500,89.09
4066341,36081002500,36061019900,92.51
4066344,36081002500,36061019701,90.22
4066346,36081002500,36061020300,96.48
4066348,36081002500,36061020500,98.01
4066354,36081002500,36061021100,102.1
4066356,36081002500,36061022302,113.15
4066358,36081002500,36061022301,109.73
4066359,36081002500,36061022500,114.27
4066360,36081002500,36061022900,118.09
4066361,36081002500,36061023300,122.09
4066363,36081002500,36061023700,125.39
4066372,36081002500,36061019200,73.98
4066376,36081002500,36061019800,82.78
4066384,36081002500,36061024200,84.01
4066388,36081002500,36061021000,95.51
4066390,36081002500,36061024000,67.61
4066402,36081002500,36005003700,104.54
4066403,36081002500,36005003500,106.88
4066416,36081002500,36061021703,105.68
4066430,36081002500,36061023100,116.81
4066431,36081002500,36061023600,114.89
4066444,36081002500,36061023501,121.47
4066447,36081002500,36047021100,102.35
4066450,36081002500,36061000202,86.78
4066451,36081002500,36061000600,89.42
4066453,36081002500,36061001600,86.71
4066461,36081002500,36061001001,82.96
4066464,36081002500,36061001002,79.47
4066501,36081002500,36061003601,79.26
4066511,36081002500,36061006500,85.59
4066516,36081002500,36061003200,72.76
4066517,36081002500,36061002000,74.67
4066519,36081002500,36061002400,69.26
4066544,36081002500,36047051500,57.36
4066545,36081002500,36047051700,57.34
4066549,36081002500,36047059100,53.25
4066570,36081002500,36061005600,64.34
4066644,36081002500,36061010601,42.13
4066646,36081002500,36081002500,0.0
4066649,36081002500,36061008603,45.84
4066656,36081002500,36061011201,50.51
4066664,36081002500,36061007900,92.26
4066669,36081002500,36061005200,71.3
4066672,36081002500,36061008300,86.75
4066678,36081002500,36061014900,62.24
4066692,36081002500,36061015700,67.96
4066693,36081002500,36061015900,74.82
4066696,36081002500,36061016300,77.26
4066715,36081002500,36061014500,62.04
4066727,36081002500,36061010602,41.6
4066728,36081002500,36061011600,43.74
4066731,36081002500,36081003700,15.83
4066737,36081002500,36061012400,50.1
4066773,36081002500,36081008700,30.88
4066794,36081002500,36061016700,80.64
