,origin,destination,minutes
1893597,17031840400,17031841100,45.65
1893598,17031840400,17031310500,43.71
1893600,17031840400,17031310300,47.79
1893601,17031840400,17031843100,68.55
1893602,17031840400,17031310600,39.27
1893604,17031840400,17031842900,46.31
1893605,17031840400,17031271800,78.81
1893606,17031840400,17031291200,79.81
1893607,17031840400,17031843000,94.06
1893608,17031840400,17031261000,109.64
1893610,17031840400,17031260900,100.39
1893611,17031840400,17031310200,47.33
1893612,17031840400,17031330200,58.86
1893614,17031840400,17031330100,65.33
1893617,17031840400,17031837300,84.9
1893621,17031840400,17031282800,65.01
1893623,17031840400,17031838200,58.28
1893625,17031840400,17031283200,54.05
1893627,17031840400,17031270500,97.69
1893629,17031840400,17031271300,98.86
1893630,17031840400,17031271200,90.58
1893631,17031840400,17031837400,82.38
1893632,17031840400,17031833300,59.47
1893633,17031840400,17031832900,59.15
1893635,17031840400,17031838000,70.43
1893637,17031840400,17031260300,125.96
1893638,17031840400,17031260200,121.94
1893641,17031840400,17031280800,77.37
1893644,17031840400,17031833100,68.41
1893645,17031840400,17031837100,98.23
1893646,17031840400,17031839000,74.42
1893647,17031840400,17031320600,75.18
1893648,17031840400,17031281900,78.75
1893649,17031840400,17031320400,84.86
1893650,17031840400,17031839100,86.05
1893651,17031840400,17031837800,79.54
1893652,17031840400,17031280400,75.94
1893653,17031840400,17031833000,76.36
1893654,17031840400,17031242800,99.95
1893656,17031840400,17031836800,107.13
1893657,17031840400,17031231500,121.7
1893658,17031840400,17031836700,113.61
1893659,17031840400,17031842100,140.86
1893660,17031840400,17031231200,130.52
1893661,17031840400,17031243000,89.53
1893662,17031840400,17031243100,89.94
1893664,17031840400,17031243300,86.97
1893666,17031840400,17031280100,85.26
1893667,17031840400,17031320100,101.79
1893669,17031840400,17031081800,95.99
1893673,17031840400,17031242400,101.62
1893677,17031840400,17031081403,101.9
1893678,17031840400,17031081402,106.18
1893679,17031840400,17031081401,107.22
1893681,17031840400,17031242200,97.83
1893684,17031840400,17031842300,95.5
1893685,17031840400,17031241100,115.81
1893686,17031840400,17031081300,111.31
1893687,17031840400,17031081201,106.42
1893688,17031840400,17031081000,104.51
1893690,17031840400,17031838300,104.53
1893693,17031840400,17031241400,105.96
1893694,17031840400,17031842200,102.65
1893695,17031840400,17031241600,103.99
1893696,17031840400,17031241500,107.69
1893697,17031840400,17031231100,124.62
1893699,17031840400,17031836600,118.63
1893700,17031840400,17031240900,114.81
1893705,17031840400,17031390700,107.62
1893706,17031840400,17031390100,92.63
1893707,17031840400,17031836400,78.7
1893718,17031840400,17031301600,55.3
1893721,17031840400,17031841800,151.94
1893722,17031840400,17031834400,140.22
1893723,17031840400,17031843900,154.69
1893724,17031840400,17031420200,133.36
1893725,17031840400,17031420100,136.9
1893726,17031840400,17031411000,122.47
1893727,17031840400,17031410900,117.28
1893728,17031840400,17031240300,114.02
1893729,17031840400,17031240200,111.51
1893732,17031840400,17031081202,110.84
1893733,17031840400,17031080100,115.72
1893734,17031840400,17031691000,139.27
1893737,17031841300,17031650500,138.95
1893739,17031841300,17031640700,142.43
1893740,17031841300,17031650301,124.91
1893741,17031841300,17031672000,130.08
1893742,17031841300,17031661000,121.15
1893743,17031841300,17031660900,115.41
1893746,17031841300,17031660800,108.84
1893747,17031841300,17031671500,123.88
1893750,17031841300,17031681200,147.05
1893751,17031841300,17031660700,105.53
1893760,17031841300,17031620300,105.93
1893761,17031841300,17031671300,114.49
1893762,17031841300,17031834900,127.05
1893763,17031841300,17031680600,115.36
1893764,17031841300,17031834800,122.07
1893771,17031841300,17031680900,139.99
1893772,17031841300,17031842500,153.81
1893777,17031841300,17031660302,99.75
1893779,17031841300,17031630900,95.7
1893780,17031841300,17031670500,90.35
1893785,17031841300,17031620200,99.34
1893787,17031841300,17031670300,96.53
1893788,17031841300,17031834600,128.78
1893790,17031841300,17031670100,100.48
1893791,17031841300,17031680500,105.31
1893792,17031841300,17031835100,86.41
1893796,17031841300,17031630500,76.27
1893797,17031841300,17031834700,112.26
1893800,17031841300,17031400400,138.95
1893803,17031841300,17031560300,110.18
1893805,17031841300,17031570300,89.06
1893806,17031841300,17031570400,79.03
1893807,17031841300,17031611600,81.68
1893809,17031841300,17031630100,69.4
1893812,17031841300,17031842800,60.9
1893813,17031841300,17031611400,72.55
1893817,17031841300,17031836200,153.74
1893818,17031841300,17031400300,129.46
1893819,17031841300,17031611900,88.2
1893821,17031841300,17031612100,101.56
1893822,17031841300,17031836100,125.38
1893823,17031841300,17031410600,145.37
1893824,17031841300,17031410700,147.37
1893825,17031841300,17031843800,100.09
1893826,17031841300,17031410500,141.56
1893827,17031841300,17031611200,77.04
1893828,17031841300,17031835600,110.54
1893829,17031841300,17031611100,81.64
1893830,17031841300,17031611000,91.06
1893831,17031841300,17031836300,139.87
1893832,17031841300,17031381800,119.69
1893834,17031841300,17031381700,110.47
1893837,17031841300,17031580600,49.73
1893838,17031841300,17031610300,63.16
1893840,17031841300,17031560200,109.28
1893842,17031841300,17031570200,88.44
1893843,17031841300,17031570100,80.44
1893844,17031841300,17031830500,56.14
1893847,17031841300,17031842600,82.16
1893848,17031841300,17031835800,110.21
1893852,17031841300,17031580200,48.12
1893853,17031841300,17031590500,35.02
1893855,17031841300,17031835900,100.77
1893857,17031841300,17031380100,111.96
1893858,17031841300,17031839900,65.15
1893859,17031841300,17031340600,84.93
1893862,17031841300,17031390600,138.28
1893863,17031841300,17031390400,131.14
1893864,17031841300,17031843600,129.18
1893868,17031841300,17031835500,92.59
1893869,17031841300,17031836000,115.42
1893871,17031841300,17031390200,123.9
1893872,17031841300,17031380500,89.96
1893873,17031841300,17031351500,80.0
1893875,17031841300,17031839600,92.56
1893876,17031841300,17031351100,94.31
1893877,17031841300,17031360200,101.06
1893879,17031841300,17031836500,102.79
1893880,17031841300,17031839700,54.82
1893881,17031841300,17031839800,60.21
1893882,17031841300,17031600900,47.82
1893883,17031841300,17031590600,39.36
1893885,17031841300,17031840300,27.64
1893886,17031841300,17031843500,27.67
1893887,17031841300,17031840400,34.46
1893893,17031841300,17031340500,68.72
1893894,17031841300,17031842000,80.29
1893896,17031841300,17031600700,42.78
1893897,17031841300,17031351000,91.67
1893898,17031841300,17031300600,36.28
1893900,17031841300,17031300700,31.35
1893903,17031841300,17031841300,0.0
1893906,17031841300,17031301200,12.33
1893921,17031841300,17031290900,65.31
1893922,17031841300,17031838700,53.84
1893923,17031841300,17031841500,42.02
1893925,17031841300,17031252101,124.6
1893927,17031841300,17031252201,103.94
1893928,17031841300,17031252202,97.51
1893930,17031841300,17031251800,108.91
1893931,17031841300,17031251600,118.87
1893932,17031841300,17031251700,114.08
1893933,17031841300,17031600600,43.93
1893934,17031841300,17031600400,55.24
1893935,17031841300,17031840100,59.37
1893939,17031841300,17031841400,38.34
1893941,17031841300,17031841700,27.19
1893942,17031841300,17031292200,44.48
1893943,17031841300,17031840200,54.3
1893944,17031841300,17031350400,72.14
1893945,17031841300,17031839200,76.08
1893946,17031841300,17031350100,83.35
1893947,17031841300,17031843200,13.24
1893950,17031841300,17031310900,15.32
1893953,17031841300,17031841000,68.24
1893954,17031841300,17031841100,52.59
1893955,17031841300,17031310500,33.85
1893957,17031841300,17031310300,38.92
1893958,17031841300,17031843100,35.66
1893959,17031841300,17031310600,29.4
1893961,17031841300,17031842900,36.45
1893962,17031841300,17031271800,45.74
1893963,17031841300,17031291200,46.92
1893964,17031841300,17031843000,61.17
1893965,17031841300,17031261000,76.76
1893967,17031841300,17031260900,67.5
1893968,17031841300,17031310200,44.47
1893969,17031841300,17031330200,60.35
1893971,17031841300,17031330100,68.21
1893974,17031841300,17031837300,52.02
1893978,17031841300,17031282800,33.93
1893980,17031841300,17031838200,35.63
1893982,17031841300,17031283200,44.19
1893984,17031841300,17031270500,64.8
1893986,17031841300,17031271300,65.97
1893987,17031841300,17031271200,57.58
1893988,17031841300,17031837400,49.24
1893989,17031841300,17031833300,49.61
1893990,17031841300,17031832900,49.29
1893992,17031841300,17031838000,45.15
1893994,17031841300,17031260300,93.07
1893995,17031841300,17031260200,89.05
1893998,17031841300,17031280800,44.23
1894001,17031841300,17031833100,58.55
1894002,17031841300,17031837100,65.16
1894003,17031841300,17031839000,71.36
1894004,17031841300,17031320600,73.62
1894005,17031841300,17031281900,68.89
1894006,17031841300,17031320400,81.59
1894007,17031841300,17031839100,80.38
1894008,17031841300,17031837800,51.38
1894009,17031841300,17031280400,55.88
1894010,17031841300,17031833000,66.5
1894011,17031841300,17031242800,66.98
1894013,17031841300,17031836800,74.12
1894014,17031841300,17031231500,88.81
1894015,17031841300,17031836700,80.6
1894016,17031841300,17031842100,107.89
1894017,17031841300,17031231200,97.55
1894018,17031841300,17031243000,67.7
1894019,17031841300,17031243100,68.65
1894021,17031841300,17031243300,72.09
1894023,17031841300,17031280100,76.98
1894024,17031841300,17031320100,100.44
1894026,17031841300,17031081800,92.65
1894030,17031841300,17031242400,71.81
1894034,17031841300,17031081403,101.89
1894035,17031841300,17031081402,106.17
1894036,17031841300,17031081401,107.2
1894038,17031841300,17031242200,76.54
1894041,17031841300,17031842300,80.73
1894042,17031841300,17031241100,82.84
1894043,17031841300,17031081300,111.3
1894044,17031841300,17031081201,106.41
1894045,17031841300,17031081000,104.49
1894047,17031841300,17031838300,101.01
1894050,17031841300,17031241400,84.67
1894051,17031841300,17031842200,95.76
1894052,17031841300,17031241600,89.12
1894053,17031841300,17031241500,91.27
1894054,17031841300,17031231100,91.65
1894056,17031841300,17031836600,85.66
1894057,17031841300,17031230700,102.64
1894058,17031841300,17031240900,81.84
1894063,17031841300,17031390700,142.08
1894064,17031841300,17031390100,127.09
1894065,17031841300,17031836400,113.16
1894067,17031841300,17031561100,140.82
1894078,17031841300,17031301600,39.4
1894083,17031841300,17031240600,90.4
1894084,17031841300,17031240500,89.99
1894085,17031841300,17031240300,94.12
1894086,17031841300,17031240200,95.47
1894087,17031841300,17031230100,100.03
1894088,17031841300,17031240800,96.7
1894089,17031841300,17031240700,93.41
1894092,17031841300,17031081202,110.82
1894093,17031841300,17031080100,115.71
1894094,17031841300,17031832400,96.99
1894095,17031841300,17031831000,96.38
1894096,17031841300,17031222200,96.55
1894097,17031841300,17031832600,111.06
1894102,17031841300,17031071600,116.52
1894103,17031841300,17031071500,119.33
1894105,17031841300,17031832300,103.84
1894106,17031841300,17031832500,114.71
1894107,17031841300,17031071000,119.3
1894109,17031841300,17031071200,120.74
1894111,17031841300,17031221600,103.59
1894117,17031841300,17031251400,136.65
1894118,17031841300,17031251500,127.79
1894120,17031841300,17031251200,136.53
1894123,17031841300,17031230600,110.38
1894125,17031841300,17031250800,134.0
1894127,17031841300,17031230500,115.23
1894128,17031841300,17031230400,109.97
1894129,17031841300,17031230300,106.53
1894132,17031841300,17031222900,114.87
1894133,17031841300,17031222800,110.86
1894134,17031841300,17031222700,107.77
1894135,17031841300,17031222600,104.98
1894138,17031841300,17031220901,121.18
1894140,17031841300,17031221100,114.83
1894141,17031841300,17031221200,113.11
1894142,17031841300,17031221300,109.15
1894144,17031843200,17031650301,133.23
1894145,17031843200,17031661000,129.47
1894146,17031843200,17031660900,123.72
1894149,17031843200,17031660800,117.16
1894150,17031843200,17031671500,125.36
1894153,17031843200,17031681200,138.6
1894155,17031843200,17031660700,113.84
1894164,17031843200,17031620300,114.25
1894165,17031843200,17031671300,118.84
1894166,17031843200,17031834900,122.24
1894167,17031843200,17031420400,150.86
1894168,17031843200,17031680600,109.17
1894169,17031843200,17031834800,112.96
1894176,17031843200,17031680900,130.77
1894177,17031843200,17031842500,144.54
1894183,17031843200,17031660302,108.06
1894185,17031843200,17031630900,104.02
1894186,17031843200,17031670500,98.43
1894191,17031843200,17031620200,107.65
1894193,17031843200,17031670300,91.72
1894194,17031843200,17031834600,119.51
1894196,17031843200,17031670100,95.68
1894197,17031843200,17031680500,99.12
1894198,17031843200,17031835100,94.72
1894202,17031843200,17031630500,84.59
1894203,17031843200,17031834700,104.72
1894206,17031843200,17031400400,129.68
1894209,17031843200,17031560300,118.5
1894211,17031843200,17031570300,97.37
1894212,17031843200,17031570400,87.34
1894213,17031843200,17031611600,89.76
1894215,17031843200,17031630100,77.48
1894218,17031843200,17031842800,69.21
1894219,17031843200,17031611400,76.64
1894224,17031843200,17031836200,143.07
1894225,17031843200,17031411200,144.67
1894226,17031843200,17031400300,120.19
1894227,17031843200,17031611900,83.39
1894229,17031843200,17031612100,94.65
1894230,17031843200,17031836100,116.11
1894231,17031843200,17031411100,148.31
1894232,17031843200,17031410600,134.7
1894233,17031843200,17031410700,136.7
1894234,17031843200,17031410800,139.84
1894235,17031843200,17031843800,90.82
1894236,17031843200,17031410500,130.89
1894237,17031843200,17031611200,72.24
1894238,17031843200,17031835600,101.27
1894239,17031843200,17031611100,76.83
1894240,17031843200,17031611000,84.16
1894241,17031843200,17031836300,129.2
1894242,17031843200,17031381800,110.42
1894244,17031843200,17031381700,101.2
1894247,17031843200,17031580600,58.05
1894248,17031843200,17031610300,65.01
1894250,17031843200,17031560200,117.6
1894252,17031843200,17031570200,96.76
1894253,17031843200,17031570100,88.76
1894254,17031843200,17031830500,65.82
1894257,17031843200,17031842600,72.89
1894258,17031843200,17031835800,100.94
1894262,17031843200,17031580200,56.91
1894263,17031843200,17031590500,35.59
1894265,17031843200,17031835900,91.34
1894267,17031843200,17031380100,102.45
1894268,17031843200,17031839900,55.83
1894269,17031843200,17031340600,75.56
1894271,17031843200,17031410100,133.33
1894273,17031843200,17031390600,127.61
1894274,17031843200,17031390400,120.47
1894275,17031843200,17031843600,119.91
1894279,17031843200,17031835500,83.32
1894280,17031843200,17031836000,106.13
1894282,17031843200,17031390200,113.23
1894283,17031843200,17031380500,80.62
1894284,17031843200,17031351500,70.48
1894286,17031843200,17031839600,82.89
1894287,17031843200,17031351100,84.32
1894288,17031843200,17031360200,91.19
1894290,17031843200,17031836500,92.12
1894291,17031843200,17031839700,42.54
1894292,17031843200,17031839800,47.92
1894293,17031843200,17031600900,35.53
1894294,17031843200,17031590600,38.38
1894296,17031843200,17031840300,34.36
1894297,17031843200,17031843500,37.34
1894298,17031843200,17031840400,33.48
1894304,17031843200,17031340500,56.44
1894305,17031843200,17031842000,68.01
1894307,17031843200,17031600700,30.5
1894308,17031843200,17031351000,79.39
1894309,17031843200,17031300600,48.61
1894311,17031843200,17031300700,43.68
1894314,17031843200,17031841300,13.24
1894317,17031843200,17031301200,23.69
1894328,17031843200,17031290900,73.32
1894329,17031843200,17031838700,61.86
1894330,17031843200,17031841500,50.03
1894332,17031843200,17031252101,132.61
1894334,17031843200,17031252201,111.95
1894335,17031843200,17031252202,105.52
1894337,17031843200,17031251800,116.92
1894338,17031843200,17031251600,126.88
1894339,17031843200,17031251700,122.09
1894340,17031843200,17031600600,31.65
1894341,17031843200,17031600400,42.95
1894342,17031843200,17031840100,47.08
1894346,17031843200,17031841400,46.54
1894348,17031843200,17031841700,35.32
1894349,17031843200,17031292200,52.67
1894350,17031843200,17031840200,42.02
1894351,17031843200,17031350400,59.85
1894352,17031843200,17031839200,63.79
1894353,17031843200,17031350100,71.06
1894354,17031843200,17031843200,0.0
1894357,17031843200,17031310900,8.37
1894360,17031843200,17031841000,55.95
1894361,17031843200,17031841100,40.3
1894362,17031843200,17031310500,21.57
1894364,17031843200,17031310300,26.63
1894365,17031843200,17031843100,43.67
1894366,17031843200,17031310600,17.12
1894368,17031843200,17031842900,24.17
1894369,17031843200,17031271800,53.63
1894370,17031843200,17031291200,54.93
1894371,17031843200,17031843000,69.18
1894372,17031843200,17031261000,84.77
1894374,17031843200,17031260900,75.52
1894375,17031843200,17031310200,32.18
1894376,17031843200,17031330200,48.06
1894378,17031843200,17031330100,55.93
1894381,17031843200,17031837300,60.03
1894385,17031843200,17031282800,39.15
1894387,17031843200,17031838200,32.42
1894389,17031843200,17031283200,31.9
1894391,17031843200,17031270500,72.81
1894393,17031843200,17031271300,73.98
1894394,17031843200,17031271200,65.55
1894395,17031843200,17031837400,56.9
1894396,17031843200,17031833300,37.32
1894397,17031843200,17031832900,37.01
1894399,17031843200,17031838000,44.57
1894401,17031843200,17031260300,101.09
1894402,17031843200,17031260200,97.06
1894405,17031843200,17031280800,51.55
1894408,17031843200,17031833100,46.26
1894409,17031843200,17031837100,72.91
1894410,17031843200,17031839000,59.08
1894411,17031843200,17031320600,61.33
1894412,17031843200,17031281900,56.61
1894413,17031843200,17031320400,69.3
1894414,17031843200,17031839100,68.09
1894415,17031843200,17031837800,53.68
1894416,17031843200,17031280400,47.95
1894417,17031843200,17031833000,54.21
1894418,17031843200,17031242800,74.09
1894420,17031843200,17031836800,82.1
1894421,17031843200,17031231500,96.82
1894422,17031843200,17031836700,88.57
1894423,17031843200,17031842100,115.0
1894424,17031843200,17031231200,104.66
1894425,17031843200,17031243000,63.67
1894426,17031843200,17031243100,62.47
1894428,17031843200,17031243300,63.32
1894430,17031843200,17031280100,64.69
1894431,17031843200,17031320100,88.15
1894433,17031843200,17031081800,80.37
1894437,17031843200,17031242400,75.76
1894441,17031843200,17031081403,89.6
1894442,17031843200,17031081402,93.88
1894443,17031843200,17031081401,94.91
1894445,17031843200,17031242200,70.36
1894448,17031843200,17031842300,71.96
1894449,17031843200,17031241100,89.95
1894450,17031843200,17031081300,99.01
1894451,17031843200,17031081201,94.12
1894452,17031843200,17031081000,92.2
1894454,17031843200,17031838300,91.08
1894457,17031843200,17031241400,80.1
1894458,17031843200,17031842200,86.14
1894459,17031843200,17031241600,80.34
1894460,17031843200,17031241500,82.87
1894461,17031843200,17031231100,98.76
1894463,17031843200,17031836600,92.77
1894464,17031843200,17031230700,109.76
1894465,17031843200,17031240900,88.95
1894470,17031843200,17031390700,131.41
1894471,17031843200,17031390100,116.41
1894472,17031843200,17031836400,102.48
1894482,17031843200,17031301600,49.08
1894486,17031843200,17031411000,146.26
1894487,17031843200,17031410900,141.06
1894488,17031843200,17031240600,97.51
1894489,17031843200,17031240500,92.56
1894490,17031843200,17031240300,87.92
1894491,17031843200,17031240200,86.69
1894492,17031843200,17031230100,107.14
1894493,17031843200,17031240800,103.82
1894494,17031843200,17031240700,100.52
1894497,17031843200,17031081202,98.54
1894498,17031843200,17031080100,103.42
1894499,17031843200,17031832400,102.3
1894500,17031843200,17031831000,91.81
1894501,17031843200,17031222200,94.78
1894502,17031843200,17031832600,101.44
1894507,17031843200,17031071600,106.9
1894508,17031843200,17031071500,109.71
1894510,17031843200,17031832300,96.88
1894511,17031843200,17031832500,105.93
1894512,17031843200,17031071000,110.53
1894514,17031843200,17031071200,111.12
1894515,17031843200,17031071400,117.26
1894517,17031843200,17031221600,102.59
1894519,17031843200,17031070700,112.24
1894520,17031843200,17031070600,111.43
1894523,17031843200,17031070101,124.82
1894524,17031843200,17031070500,115.07
1894525,17031843200,17031070400,119.36
1894526,17031843200,17031070300,120.64
1894527,17031843200,17031070200,120.88
1894529,17031843200,17031251500,135.8
1894530,17031843200,17031251200,143.68
1894533,17031843200,17031230600,117.49
1894535,17031843200,17031230500,122.34
1894536,17031843200,17031230400,117.08
1894537,17031843200,17031230300,113.64
1894540,17031843200,17031222900,121.98
1894541,17031843200,17031222800,117.97
1894542,17031843200,17031222700,114.89
1894543,17031843200,17031222600,112.09
1894545,17031843200,17031220901,128.29
1894547,17031843200,17031221100,121.94
1894548,17031843200,17031221200,118.05
1894549,17031843200,17031221300,113.26
1894550,17031843200,17031830900,119.48
1894553,17031838800,17031710200,145.86
1894555,17031838800,17031681300,142.19
1894556,17031838800,17031691100,132.86
1894559,17031838800,17031681200,142.85
1894564,17031838800,17031420800,123.56
1894565,17031838800,17031842500,145.92
1894568,17031838800,17031841800,101.74
1894569,17031838800,17031834400,119.92
1894570,17031838800,17031843900,104.58
1894571,17031838800,17031720600,127.16
1894573,17031838800,17031720200,116.94
1894574,17031838800,17031730400,112.14
1894575,17031838800,17031720500,136.11
1894576,17031838800,17031720400,138.28
1894580,17031838800,17031700502,168.33
1894581,17031838800,17031720100,138.33
1894583,17031838800,17031730201,122.69
1894585,17031838800,17031711300,139.13
1894587,17031838800,17031711500,110.69
1894588,17031838800,17031711200,147.03
1894589,17031838800,17031711100,134.06
1894590,17031838800,17031711000,125.53
1894591,17031838800,17031842400,117.03
1894592,17031838800,17031710900,119.46
1894593,17031838800,17031710500,153.49
1894595,17031838800,17031710700,141.12
1894596,17031838800,17031710800,134.32
1894598,17031838800,17031691200,130.11
1894603,17031838800,17031540101,116.92
1894604,17031838800,17031530502,112.25
1894605,17031838800,17031550200,68.98
1894608,17031838800,17031530400,131.2
1894609,17031838800,17031530501,112.16
1894610,17031838800,17031750400,148.5
1894611,17031838800,17031530300,119.59
1894612,17031838800,17031540102,111.57
1894613,17031838800,17031550100,83.97
1894614,17031838800,17031530100,84.25
1894615,17031838800,17031750500,137.08
1894616,17031838800,17031530200,98.62
1894617,17031838800,17031750600,114.12
1894620,17031838800,17031838800,0.0
1894621,17031838800,17031491400,76.72
1894622,17031838800,17031500300,69.67
1894624,17031838800,17031750200,128.0
1894625,17031838800,17031750100,113.96
1894626,17031838800,17031491100,91.49
1894628,17031838800,17031520600,41.6
1894629,17031838800,17031520500,46.5
1894630,17031838800,17031720700,114.93
1894631,17031838800,17031491000,81.36
1894632,17031838800,17031730700,96.92
1894634,17031838800,17031500200,56.47
1894636,17031838800,17031520300,27.48
1894638,17031838800,17031490700,77.66
1894639,17031838800,17031730500,92.52
1894640,17031838800,17031490600,88.81
1894641,17031838800,17031500100,65.11
1894642,17031838800,17031490500,75.4
1894643,17031838800,17031510200,20.87
1894644,17031838800,17031510100,30.57
1894645,17031838800,17031510300,26.87
1894646,17031838800,17031730100,101.41
1894647,17031838800,17031520200,40.03
1894648,17031838800,17031490400,70.22
1894649,17031838800,17031440900,74.48
1894650,17031838800,17031470100,63.52
1894654,17031838800,17031440800,73.78
1894657,17031838800,17031480500,38.98
1894659,17031838800,17031480100,52.46
1894660,17031838800,17031440202,91.49
1894662,17031838800,17031440300,102.42
1894664,17031838800,17031834300,78.53
1894701,17031838800,17031530503,126.4
1894702,17031838800,17031520400,34.61
1894712,17031838800,17031520100,45.09
1894714,17031838800,17031833900,51.31
1894718,17031838800,17031460200,69.65
1894719,17031838800,17031460500,70.24
1894720,17031838800,17031460400,64.0
1894722,17031838800,17031460100,74.65
1894724,17031838800,17031691500,96.87
1894725,17031838800,17031834200,82.24
1894742,17031838800,17031691000,118.71
1894744,17031838800,17031430900,89.26
1894748,17031838800,17031431400,85.6
1894749,17031838800,17031430500,94.58
1894751,17031838800,17031430700,91.84
1894752,17031838800,17031430300,106.1
1894755,17031838800,17031430102,97.32
1894971,17031430102,17031710200,95.39
1894973,17031430102,17031681300,77.52
1894974,17031430102,17031691100,68.4
1894975,17031430102,17031672000,107.3
1894978,17031430102,17031671500,107.38
1894981,17031430102,17031681200,75.66
1894983,17031430102,17031834900,95.93
1894987,17031430102,17031420800,45.43
1894988,17031430102,17031420400,53.62
1894989,17031430102,17031680600,102.05
1894990,17031430102,17031834800,95.35
1894997,17031430102,17031680900,79.05
1894998,17031430102,17031842500,78.73
1895003,17031430102,17031670300,126.51
1895004,17031430102,17031834600,89.83
1895006,17031430102,17031670100,116.68
1895007,17031430102,17031680500,111.72
1895008,17031430102,17031834700,104.77
1895011,17031430102,17031400400,78.02
1895013,17031430102,17031836200,59.75
1895014,17031430102,17031411200,55.15
1895015,17031430102,17031400300,83.99
1895016,17031430102,17031611900,127.05
1895018,17031430102,17031612100,113.57
1895019,17031430102,17031836100,87.45
1895020,17031430102,17031411100,49.91
1895021,17031430102,17031410600,67.15
1895022,17031430102,17031410700,61.77
1895023,17031430102,17031410800,57.41
1895024,17031430102,17031843800,113.57
1895025,17031430102,17031410500,71.68
1895026,17031430102,17031835600,103.39
1895027,17031430102,17031611100,132.97
1895028,17031430102,17031611000,123.53
1895029,17031430102,17031836300,72.63
1895030,17031430102,17031381800,93.28
1895032,17031430102,17031381700,102.5
1895035,17031430102,17031842600,130.69
1895036,17031430102,17031835800,103.01
1895038,17031430102,17031835900,109.49
1895040,17031430102,17031380100,98.3
1895041,17031430102,17031340600,128.68
1895043,17031430102,17031410100,60.91
1895045,17031430102,17031390600,71.78
1895046,17031430102,17031390400,81.94
1895047,17031430102,17031843600,86.65
1895051,17031430102,17031835500,120.6
1895052,17031430102,17031836000,98.43
1895054,17031430102,17031390200,84.39
1895055,17031430102,17031380500,120.14
1895056,17031430102,17031351500,126.62
1895058,17031430102,17031839600,114.89
1895059,17031430102,17031351100,115.65
1895060,17031430102,17031360200,105.52
1895062,17031430102,17031836500,102.78
1895063,17031430102,17031842000,125.56
1895065,17031430102,17031351000,117.91
1895066,17031430102,17031350100,128.28
1895067,17031430102,17031390700,65.09
1895068,17031430102,17031390100,78.16
1895069,17031430102,17031836400,92.33
1895071,17031430102,17031841800,34.29
1895072,17031430102,17031834400,39.15
1895073,17031430102,17031843900,15.07
1895074,17031430102,17031420200,43.46
1895075,17031430102,17031420100,39.77
1895076,17031430102,17031411000,48.34
1895077,17031430102,17031410900,53.28
1895078,17031430102,17031730400,132.51
1895079,17031430102,17031730201,128.48
1895082,17031430102,17031711500,109.32
1895083,17031430102,17031711200,128.74
1895084,17031430102,17031711100,119.99
1895085,17031430102,17031711000,110.24
1895086,17031430102,17031842400,86.88
1895087,17031430102,17031710900,98.3
1895088,17031430102,17031710500,119.41
1895090,17031430102,17031710700,109.75
1895091,17031430102,17031710800,99.81
1895093,17031430102,17031691200,77.31
1895094,17031430102,17031838800,97.32
1895095,17031430102,17031520600,120.0
1895096,17031430102,17031520500,117.6
1895097,17031430102,17031491000,142.58
1895098,17031430102,17031500200,121.09
1895100,17031430102,17031520300,106.26
1895102,17031430102,17031490700,128.73
1895103,17031430102,17031730500,133.83
1895104,17031430102,17031490600,120.85
1895105,17031430102,17031500100,99.67
1895106,17031430102,17031490500,107.47
1895107,17031430102,17031510200,76.45
1895108,17031430102,17031510100,76.64
1895109,17031430102,17031510300,75.78
1895110,17031430102,17031730100,118.61
1895111,17031430102,17031520200,87.64
1895112,17031430102,17031490400,96.05
1895113,17031430102,17031440900,86.93
1895114,17031430102,17031470100,79.63
1895118,17031430102,17031440800,79.27
1895121,17031430102,17031480500,58.82
1895123,17031430102,17031480100,51.45
1895124,17031430102,17031440202,73.34
1895126,17031430102,17031440300,79.48
1895128,17031430102,17031834300,51.51
1895129,17031430102,17031520400,104.73
1895134,17031430102,17031520100,86.53
1895136,17031430102,17031833900,56.13
1895140,17031430102,17031460200,46.36
1895141,17031430102,17031460500,31.89
1895142,17031430102,17031460400,34.62
1895144,17031430102,17031460100,34.94
1895146,17031430102,17031691500,50.07
1895147,17031430102,17031834200,31.61
1895152,17031430102,17031691000,58.15
1895154,17031430102,17031430900,21.17
1895158,17031430102,17031431400,20.63
1895159,17031430102,17031430500,16.57
1895161,17031430102,17031430700,8.46
1895162,17031430102,17031430300,23.61
1895165,17031430102,17031430102,0.0
1895168,17031510300,17031710200,124.22
1895170,17031510300,17031681300,118.17
1895171,17031510300,17031691100,108.84
1895172,17031510300,17031672000,149.86
1895175,17031510300,17031671500,150.55
1895178,17031510300,17031681200,118.84
1895180,17031510300,17031834900,139.1
1895184,17031510300,17031420800,99.55
1895185,17031510300,17031420400,107.96
1895186,17031510300,17031834800,138.53
1895191,17031510300,17031680900,122.22
1895192,17031510300,17031842500,121.9
1895194,17031510300,17031834600,133.0
1895197,17031510300,17031400400,122.13
1895199,17031510300,17031836200,119.01
1895200,17031510300,17031411200,116.07
1895201,17031510300,17031400300,132.03
1895202,17031510300,17031411100,111.62
1895203,17031510300,17031410800,119.54
1895205,17031510300,17031841800,77.72
1895206,17031510300,17031834400,95.9
1895207,17031510300,17031843900,80.56
